Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
435   | 0        | 3903.66462 | 3903.6646 | 3573.0000 | 4806.0 | 0.0045 | 0.062500 | NO          | 19.025043 | 
436   | 1        | 3903.66462 | 3903.4752 | 3306.0000 | 4806.0 | 0.0075 | 0.062500 | NO          | 19.063188 | 
437   | 0        | 3904.78615 | 3904.7861 | 3741.0000 | 4806.0 | 0.0085 | 0.062500 | NO          | 19.101261 | 
438   | 0        | 3905.92768 | 3905.9276 | 3463.0000 | 4806.0 | 0.0089 | 0.062500 | NO          | 19.139342 | 
439   | 0        | 3910.16251 | 3910.1625 | 4232.0000 | 4806.0 | 0.0067 | 0.062500 | NO          | 19.177337 | 
440   | 1        | 3910.16251 | 3908.4329 | 2506.0000 | 4806.0 | 0.0087 | 0.062500 | NO          | 19.215397 | 
441   | 0        | 3910.78811 | 3910.7881 | 4446.0000 | 4806.0 | 0.0035 | 0.062500 | NO          | 19.253449 | 
442   | 0        | 3911.15209 | 3911.1520 | 3747.0000 | 4806.0 | 0.0085 | 0.062500 | NO          | 19.291801 | 
443   | 0        | 3913.43134 | 3913.4313 | 4208.0000 | 4806.0 | 0.0100 | 0.062500 | NO          | 19.329939 | 
444   | 0        | 3914.27398 | 3914.2739 | 4152.0000 | 4806.0 | 0.0075 | 0.062500 | NO          | 19.368029 | 
445   | 0        | 3914.34004 | 3914.3400 | 4512.0000 | 4806.0 | 0.0085 | 0.062500 | NO          | 19.406081 | 
446   | 0        | 3915.23253 | 3915.2325 | 4289.0000 | 4806.0 | 0.0064 | 0.062500 | NO          | 19.444236 | 
447   | 0        | 3917.67038 | 3917.6703 | 3550.0000 | 4806.0 | 0.0066 | 0.062500 | NO          | 19.482487 | 
448   | 0        | 3918.07726 | 3918.0772 | 3923.0000 | 4806.0 | 0.0065 | 0.062500 | NO          | 19.520542 | 
449   | 0        | 3920.10121 | 3920.1012 | 4655.0000 | 4806.0 | 0.0088 | 0.062500 | NO          | 19.558660 | 
450   | 1        | 3920.10121 | 3919.2132 | 3642.0000 | 4806.0 | 0.0101 | 0.062500 | NO          | 19.633300 | 
451   | 2        | 3920.10121 | 3919.8832 | 4340.0000 | 4806.0 | 0.0070 | 0.062500 | NO          | 19.671502 | 
452   | 0        | 3921.44339 | 3921.4433 | 2961.0000 | 4806.0 | 0.0065 | 0.062500 | NO          | 19.709468 | 
453   | 0        | 3922.38884 | 3922.3888 | 2867.0000 | 4806.0 | 0.0067 | 0.062500 | NO          | 19.747578 | 
454   | 0        | 3923.30352 | 3923.3035 | 3879.0000 | 4806.0 | 0.0073 | 0.062500 | NO          | 19.785754 | 
455   | 1        | 3923.30352 | 3921.8863 | 3669.0000 | 4806.0 | 0.0077 | 0.062500 | NO          | 19.823864 | 
456   | 2        | 3923.30352 | 3921.7980 | 4452.0000 | 4806.0 | 0.0056 | 0.062500 | NO          | 19.861934 | 
457   | 3        | 3923.30352 | 3921.0207 | 3693.0000 | 4806.0 | 0.0049 | 0.062500 | NO          | 19.909050 | 
458   | 4        | 3923.30352 | 3921.3807 | 5015.0000 | 4806.0 | 0.0067 | 0.062500 | NO          | 19.947371 | 
459   | 5        | 3923.30352 | 3921.0024 | 3284.0000 | 4806.0 | 0.0067 | 0.062500 | NO          | 19.985513 | 
460   | 6        | 3923.30352 | 3919.7739 | 2878.0000 | 4806.0 | 0.0100 | 0.062500 | NO          | 20.023619 | 
461   | 7        | 3923.30352 | 3921.2946 | 4703.0000 | 4806.0 | 0.0038 | 0.062500 | NO          | 20.061866 | 
462   | 8        | 3923.30352 | 3922.7193 | 3986.0000 | 4806.0 | 0.0048 | 0.062500 | NO          | 20.100018 | 
463   | 9        | 3923.30352 | 3923.1754 | 4355.0000 | 4806.0 | 0.0089 | 0.062500 | NO          | 20.138122 | 
464   | 10       | 3923.30352 | 3923.0311 | 3560.0000 | 4806.0 | 0.0062 | 0.062500 | NO          | 20.180479 | 
465   | 0        | 3923.75717 | 3923.7571 | 3916.0000 | 4806.0 | 0.0088 | 0.062500 | NO          | 20.218707 | 
466   | 1        | 3923.75717 | 3923.2826 | 2570.0000 | 4806.0 | 0.0067 | 0.062500 | NO          | 20.256785 | 
467   | 0        | 3923.84831 | 3923.8483 | 3828.0000 | 4806.0 | 0.0045 | 0.062500 | NO          | 20.294907 | 
468   | 0        | 3923.94161 | 3923.9416 | 4872.0000 | 4806.0 | 0.0067 | 0.062500 | NO          | 20.332954 | 
469   | 1        | 3923.94161 | 3923.7254 | 4183.0000 | 4806.0 | 0.0057 | 0.062500 | NO          | 20.371109 | 
470   | 2        | 3923.94161 | 3922.7401 | 5001.0000 | 4806.0 | 0.0072 | 0.062500 | NO          | 20.409369 | 
471   | 0        | 3923.95027 | 3923.9502 | 3459.0000 | 4806.0 | 0.0061 | 0.062500 | NO          | 20.447472 | 
472   | 1        | 3923.95027 | 3921.9268 | 3599.0000 | 4806.0 | 0.0109 | 0.062500 | NO          | 20.485552 | 
473   | 2        | 3923.95027 | 3922.3108 | 4486.0000 | 4806.0 | 0.0072 | 0.062500 | NO          | 20.523633 | 
474   | 3        | 3923.95027 | 3923.1089 | 5018.0000 | 4806.0 | 0.0049 | 0.062500 | NO          | 20.561686 | 
475   | 4        | 3923.95027 | 3923.9000 | 3356.0000 | 4806.0 | 0.0040 | 0.062500 | NO          | 20.599706 | 
476   | 0        | 3924.07973 | 3924.0797 | 3703.0000 | 4806.0 | 0.0056 | 0.062500 | NO          | 20.637719 | 
477   | 1        | 3924.07973 | 3923.0286 | 3995.0000 | 4806.0 | 0.0058 | 0.062500 | NO          | 20.675718 | 
478   | 2        | 3924.07973 | 3923.5781 | 3520.0000 | 4806.0 | 0.0055 | 0.062500 | NO          | 20.713685 | 
479   | 3        | 3924.07973 | 3922.4535 | 3504.0000 | 4806.0 | 0.0059 | 0.062500 | NO          | 20.751737 | 
480   | 4        | 3924.07973 | 3922.5513 | 3598.0000 | 4806.0 | 0.0058 | 0.062500 | NO          | 20.828864 | 
481   | 5        | 3924.07973 | 3922.8869 | 4540.0000 | 4806.0 | 0.0066 | 0.062500 | NO          | 20.868476 | 
482   | 0        | 3924.40177 | 3924.4017 | 5077.0000 | 4806.0 | 0.0034 | 0.062500 | NO          | 20.906687 | 
483   | 1        | 3924.40177 | 3924.3460 | 3419.0000 | 4806.0 | 0.0068 | 0.062500 | NO          | 20.944856 | 
484   | 2        | 3924.40177 | 3923.9547 | 2618.0000 | 4806.0 | 0.0064 | 0.062500 | NO          | 20.983095 | 
485   | 3        | 3924.40177 | 3924.1679 | 3410.0000 | 4806.0 | 0.0059 | 0.062500 | NO          | 21.021235 | 
486   | 4        | 3924.40177 | 3922.2243 | 4311.0000 | 4806.0 | 0.0083 | 0.062500 | NO          | 21.061547 | 
487   | 5        | 3924.40177 | 3921.4777 | 3764.0000 | 4806.0 | 0.0065 | 0.062500 | NO          | 21.099613 | 
488   | 6        | 3924.40177 | 3921.7877 | 4526.0000 | 4806.0 | 0.0041 | 0.062500 | NO          | 21.137885 | 
489   | 7        | 3924.40177 | 3921.0691 | 5264.0000 | 4806.0 | 0.0068 | 0.062500 | NO          | 21.176070 | 
490   | 8        | 3924.40177 | 3922.1358 | 4643.0000 | 4806.0 | 0.0043 | 0.062500 | NO          | 21.215667 | 
491   | 9        | 3924.40177 | 3922.2059 | 3148.0000 | 4806.0 | 0.0046 | 0.062500 | NO          | 21.254456 | 
492   | 10       | 3924.40177 | 3924.0977 | 4873.0000 | 4806.0 | 0.0054 | 0.062500 | NO          | 21.292581 | 
493   | 11       | 3924.40177 | 3922.9164 | 3327.0000 | 4806.0 | 0.0082 | 0.062500 | NO          | 21.331916 | 
494   | 12       | 3924.40177 | 3923.6448 | 2951.0000 | 4806.0 | 0.0059 | 0.062500 | NO          | 21.370133 | 
495   | 13       | 3924.40177 | 3923.4005 | 2690.0000 | 4806.0 | 0.0057 | 0.062500 | NO          | 21.408375 | 
496   | 14       | 3924.40177 | 3923.3183 | 4862.0000 | 4806.0 | 0.0055 | 0.062500 | NO          | 21.447800 | 
497   | 15       | 3924.40177 | 3923.5778 | 4347.0000 | 4806.0 | 0.0064 | 0.062500 | NO          | 21.486079 | 
498   | 16       | 3924.40177 | 3924.2422 | 4010.0000 | 4806.0 | 0.0060 | 0.062500 | NO          | 21.524228 | 
499   | 17       | 3924.40177 | 3922.8666 | 4188.0000 | 4806.0 | 0.0056 | 0.062500 | NO          | 21.562333 | 
500   | 18       | 3924.40177 | 3922.9738 | 4500.0000 | 4806.0 | 0.0064 | 0.062500 | NO          | 21.600338 | 
501   | 19       | 3924.40177 | 3923.0857 | 3118.0000 | 4806.0 | 0.0041 | 0.062500 | NO          | 21.638327 | 
502   | 20       | 3924.40177 | 3924.2115 | 4273.0000 | 4806.0 | 0.0062 | 0.062500 | NO          | 21.676443 | 
503   | 0        | 3925.41911 | 3925.4191 | 3743.0000 | 4806.0 | 0.0026 | 0.031250 | NO          | 21.714516 | 
504   | 0        | 3925.76787 | 3925.7678 | 4823.0000 | 4806.0 | 0.0035 | 0.031250 | NO          | 21.753749 | 
505   | 0        | 3926.89351 | 3926.8935 | 4171.0000 | 4806.0 | 0.0029 | 0.031250 | NO          | 21.791952 | 
506   | 0        | 3927.66144 | 3927.6614 | 3774.0000 | 4806.0 | 0.0035 | 0.031250 | NO          | 21.830014 | 
507   | 0        | 3928.88092 | 3928.8809 | 4524.0000 | 4806.0 | 0.0045 | 0.031250 | NO          | 21.869675 | 
508   | 0        | 3929.79904 | 3929.7990 | 3829.0000 | 4806.0 | 0.0027 | 0.031250 | NO          | 21.908120 | 
509   | 0        | 3930.96143 | 3930.9614 | 2987.0000 | 4806.0 | 0.0030 | 0.031250 | NO          | 21.946354 | 
510   | 0        | 3931.23738 | 3931.2373 | 3362.0000 | 4806.0 | 0.0032 | 0.031250 | NO          | 22.025026 | 
511   | 1        | 3931.23738 | 3929.8965 | 3787.0000 | 4806.0 | 0.0065 | 0.031250 | NO          | 22.063390 | 
512   | 0        | 3932.33310 | 3932.3331 | 4223.0000 | 4806.0 | 0.0040 | 0.031250 | NO          | 22.101648 | 
513   | 0        | 3933.09327 | 3933.0932 | 4228.0000 | 4806.0 | 0.0028 | 0.031250 | NO          | 22.139671 | 
514   | 0        | 3933.71828 | 3933.7182 | 4477.0000 | 4806.0 | 0.0034 | 0.031250 | NO          | 22.179758 | 
515   | 0        | 3933.76648 | 3933.7664 | 2708.0000 | 4806.0 | 0.0045 | 0.031250 | NO          | 22.218060 | 
516   | 0        | 3934.16351 | 3934.1635 | 4097.0000 | 4806.0 | 0.0029 | 0.031250 | NO          | 22.256445 | 
517   | 1        | 3934.16351 | 3933.5424 | 3375.0000 | 4806.0 | 0.0046 | 0.031250 | NO          | 22.294679 | 
518   | 2        | 3934.16351 | 3933.6958 | 5232.0000 | 4806.0 | 0.0037 | 0.031250 | NO          | 22.332793 | 
519   | 0        | 3935.20574 | 3935.2057 | 4549.0000 | 4806.0 | 0.0020 | 0.031250 | NO          | 22.370902 | 
520   | 0        | 3935.35534 | 3935.3553 | 3151.0000 | 4806.0 | 0.0030 | 0.031250 | NO          | 22.409156 | 
521   | 1        | 3935.35534 | 3934.9600 | 3892.0000 | 4806.0 | 0.0036 | 0.031250 | NO          | 22.448812 | 
522   | 2        | 3935.35534 | 3934.8093 | 3718.0000 | 4806.0 | 0.0041 | 0.031250 | NO          | 22.487147 | 
523   | 3        | 3935.35534 | 3935.2006 | 3453.0000 | 4806.0 | 0.0022 | 0.031250 | NO          | 22.525405 | 
524   | 4        | 3935.35534 | 3934.1580 | 3899.0000 | 4806.0 | 0.0047 | 0.031250 | NO          | 22.564515 | 
525   | 5        | 3935.35534 | 3934.8756 | 4541.0000 | 4806.0 | 0.0043 | 0.031250 | NO          | 22.603118 | 
526   | 6        | 3935.35534 | 3934.5620 | 3178.0000 | 4806.0 | 0.0031 | 0.031250 | NO          | 22.641258 | 
527   | 7        | 3935.35534 | 3934.7215 | 4513.0000 | 4806.0 | 0.0037 | 0.031250 | NO          | 22.679450 | 
528   | 0        | 3935.40591 | 3935.4059 | 4899.0000 | 4806.0 | 0.0041 | 0.031250 | NO          | 22.717559 | 
529   | 0        | 3935.90481 | 3935.9048 | 3683.0000 | 4806.0 | 0.0035 | 0.031250 | NO          | 22.755681 | 
530   | 0        | 3936.22123 | 3936.2212 | 4945.0000 | 4806.0 | 0.0046 | 0.031250 | NO          | 22.793670 | 
531   | 0        | 3936.53295 | 3936.5329 | 2873.0000 | 4806.0 | 0.0028 | 0.031250 | NO          | 22.831798 | 
532   | 0        | 3937.26259 | 3937.2625 | 4903.0000 | 4806.0 | 0.0024 | 0.031250 | NO          | 22.869828 | 
533   | 1        | 3937.26259 | 3937.0648 | 4125.0000 | 4806.0 | 0.0039 | 0.031250 | NO          | 22.907876 | 
534   | 0        | 3937.40616 | 3937.4061 | 4067.0000 | 4806.0 | 0.0031 | 0.031250 | NO          | 22.945979 | 
535   | 1        | 3937.40616 | 3936.2895 | 3303.0000 | 4806.0 | 0.0041 | 0.031250 | NO          | 22.984126 | 
536   | 2        | 3937.40616 | 3935.6616 | 3845.0000 | 4806.0 | 0.0051 | 0.031250 | NO          | 23.022150 | 
537   | 3        | 3937.40616 | 3935.2159 | 3597.0000 | 4806.0 | 0.0037 | 0.031250 | NO          | 23.060320 | 
538   | 4        | 3937.40616 | 3935.6489 | 2647.0000 | 4806.0 | 0.0023 | 0.031250 | NO          | 23.098391 | 
539   | 5        | 3937.40616 | 3936.4670 | 4256.0000 | 4806.0 | 0.0020 | 0.031250 | NO          | 23.136471 | 
540   | 6        | 3937.40616 | 3935.8727 | 4200.0000 | 4806.0 | 0.0035 | 0.031250 | NO          | 23.214574 | 
541   | 7        | 3937.40616 | 3935.5769 | 4097.0000 | 4806.0 | 0.0028 | 0.031250 | NO          | 23.252742 | 
542   | 8        | 3937.40616 | 3935.4812 | 3157.0000 | 4806.0 | 0.0020 | 0.031250 | NO          | 23.290713 | 
543   | 9        | 3937.40616 | 3935.5111 | 3708.0000 | 4806.0 | 0.0022 | 0.031250 | NO          | 23.328941 | 
544   | 10       | 3937.40616 | 3935.2175 | 2898.0000 | 4806.0 | 0.0023 | 0.031250 | NO          | 23.367204 | 
545   | 11       | 3937.40616 | 3935.5688 | 4034.0000 | 4806.0 | 0.0021 | 0.031250 | NO          | 23.405322 | 
546   | 12       | 3937.40616 | 3935.2391 | 4916.0000 | 4806.0 | 0.0028 | 0.031250 | NO          | 23.443466 | 
547   | 13       | 3937.40616 | 3935.6402 | 3573.0000 | 4806.0 | 0.0022 | 0.031250 | NO          | 23.481656 | 
548   | 14       | 3937.40616 | 3935.3713 | 2905.0000 | 4806.0 | 0.0033 | 0.031250 | NO          | 23.519784 | 
549   | 15       | 3937.40616 | 3934.8320 | 4702.0000 | 4806.0 | 0.0041 | 0.031250 | NO          | 23.557771 | 
550   | 16       | 3937.40616 | 3934.8390 | 3585.0000 | 4806.0 | 0.0024 | 0.031250 | NO          | 23.595745 | 
551   | 17       | 3937.40616 | 3935.7376 | 5524.0000 | 4806.0 | 0.0025 | 0.031250 | NO          | 23.633953 | 
552   | 18       | 3937.40616 | 3936.3898 | 4261.0000 | 4806.0 | 0.0020 | 0.031250 | NO          | 23.672074 | 
553   | 19       | 3937.40616 | 3935.9756 | 3201.0000 | 4806.0 | 0.0021 | 0.031250 | NO          | 23.710261 | 
554   | 20       | 3937.40616 | 3937.1445 | 4912.0000 | 4806.0 | 0.0025 | 0.031250 | NO          | 23.748604 | 
555   | 0        | 3937.60580 | 3937.6058 | 4278.0000 | 4806.0 | 0.0021 | 0.015625 | NO          | 23.786828 | 
556   | 0        | 3937.76799 | 3937.7679 | 4218.0000 | 4806.0 | 0.0022 | 0.015625 | NO          | 23.824998 | 
557   | 0        | 3938.05278 | 3938.0527 | 2945.0000 | 4806.0 | 0.0019 | 0.015625 | NO          | 23.863391 | 
558   | 0        | 3938.55549 | 3938.5554 | 2757.0000 | 4806.0 | 0.0011 | 0.015625 | NO          | 23.901511 | 
559   | 0        | 3939.32184 | 3939.3218 | 2782.0000 | 4806.0 | 0.0017 | 0.015625 | NO          | 23.940957 | 
560   | 1        | 3939.32184 | 3939.3178 | 4473.0000 | 4806.0 | 0.0018 | 0.015625 | NO          | 23.979354 | 
561   | 2        | 3939.32184 | 3939.2756 | 4114.0000 | 4806.0 | 0.0020 | 0.015625 | NO          | 24.017582 | 
562   | 0        | 3939.37488 | 3939.3748 | 3830.0000 | 4806.0 | 0.0018 | 0.015625 | NO          | 24.055824 | 
563   | 0        | 3939.86771 | 3939.8677 | 2832.0000 | 4806.0 | 0.0010 | 0.015625 | NO          | 24.094030 | 
564   | 0        | 3940.44010 | 3940.4401 | 3541.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 24.132152 | 
565   | 0        | 3941.05801 | 3941.0580 | 3660.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 24.170367 | 
566   | 0        | 3941.32562 | 3941.3256 | 4071.0000 | 4806.0 | 0.0010 | 0.015625 | NO          | 24.208676 | 
567   | 0        | 3941.37667 | 3941.3766 | 3211.0000 | 4806.0 | 0.0016 | 0.015625 | NO          | 24.246835 | 
568   | 0        | 3941.49903 | 3941.4990 | 4971.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 24.286293 | 
569   | 1        | 3941.49903 | 3941.4676 | 5269.0000 | 4806.0 | 0.0023 | 0.015625 | NO          | 24.324626 | 
570   | 0        | 3941.77594 | 3941.7759 | 3198.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 24.399848 | 
571   | 1        | 3941.77594 | 3941.6013 | 3994.0000 | 4806.0 | 0.0021 | 0.015625 | NO          | 24.438032 | 
572   | 2        | 3941.77594 | 3941.6146 | 4705.0000 | 4806.0 | 0.0022 | 0.015625 | NO          | 24.476225 | 
573   | 3        | 3941.77594 | 3941.4788 | 3694.0000 | 4806.0 | 0.0018 | 0.015625 | NO          | 24.514384 | 
574   | 4        | 3941.77594 | 3941.6996 | 4253.0000 | 4806.0 | 0.0013 | 0.015625 | NO          | 24.552544 | 
575   | 5        | 3941.77594 | 3941.4405 | 3849.0000 | 4806.0 | 0.0023 | 0.015625 | NO          | 24.590620 | 
576   | 6        | 3941.77594 | 3941.4526 | 4544.0000 | 4806.0 | 0.0016 | 0.015625 | NO          | 24.628729 | 
577   | 0        | 3941.99128 | 3941.9912 | 3337.0000 | 4806.0 | 0.0016 | 0.015625 | NO          | 24.666972 | 
578   | 0        | 3942.46427 | 3942.4642 | 4235.0000 | 4806.0 | 0.0010 | 0.015625 | NO          | 24.705256 | 
579   | 1        | 3942.46427 | 3942.4632 | 2928.0000 | 4806.0 | 0.0018 | 0.015625 | NO          | 24.743575 | 
580   | 2        | 3942.46427 | 3942.4457 | 4506.0000 | 4806.0 | 0.0019 | 0.015625 | NO          | 24.781776 | 
581   | 0        | 3942.51783 | 3942.5178 | 4522.0000 | 4806.0 | 0.0020 | 0.015625 | NO          | 24.820125 | 
582   | 0        | 3942.82248 | 3942.8224 | 3954.0000 | 4806.0 | 0.0018 | 0.015625 | NO          | 24.858314 | 
583   | 1        | 3942.82248 | 3942.7528 | 4404.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 24.896602 | 
584   | 0        | 3942.86312 | 3942.8631 | 3112.0000 | 4806.0 | 0.0013 | 0.015625 | NO          | 24.934797 | 
585   | 1        | 3942.86312 | 3942.7210 | 2793.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 24.972856 | 
586   | 2        | 3942.86312 | 3942.6329 | 4011.0000 | 4806.0 | 0.0013 | 0.015625 | NO          | 25.010947 | 
587   | 3        | 3942.86312 | 3942.5021 | 3503.0000 | 4806.0 | 0.0013 | 0.015625 | NO          | 25.049151 | 
588   | 0        | 3942.94433 | 3942.9443 | 3172.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 25.087296 | 
589   | 1        | 3942.94433 | 3942.7032 | 3647.0000 | 4806.0 | 0.0017 | 0.015625 | NO          | 25.125412 | 
590   | 2        | 3942.94433 | 3942.6238 | 4387.0000 | 4806.0 | 0.0016 | 0.015625 | NO          | 25.163560 | 
591   | 3        | 3942.94433 | 3942.4456 | 2802.0000 | 4806.0 | 0.0013 | 0.015625 | NO          | 25.201655 | 
592   | 4        | 3942.94433 | 3942.5933 | 4808.0000 | 4806.0 | 0.0010 | 0.015625 | NO          | 25.239699 | 
593   | 5        | 3942.94433 | 3942.2937 | 3877.0000 | 4806.0 | 0.0015 | 0.015625 | NO          | 25.277801 | 
594   | 6        | 3942.94433 | 3942.1055 | 3352.0000 | 4806.0 | 0.0013 | 0.015625 | NO          | 25.315978 | 
595   | 7        | 3942.94433 | 3942.4518 | 3926.0000 | 4806.0 | 0.0011 | 0.015625 | NO          | 25.354129 | 
596   | 8        | 3942.94433 | 3942.4621 | 4314.0000 | 4806.0 | 0.0012 | 0.015625 | NO          | 25.392363 | 
597   | 9        | 3942.94433 | 3942.2297 | 4119.0000 | 4806.0 | 0.0021 | 0.015625 | NO          | 25.430575 | 
598   | 10       | 3942.94433 | 3942.1428 | 3059.0000 | 4806.0 | 0.0018 | 0.015625 | NO          | 25.474578 | 
599   | 11       | 3942.94433 | 3942.1583 | 3285.0000 | 4806.0 | 0.0011 | 0.015625 | NO          | 25.513137 | 
600   | 12       | 3942.94433 | 3941.9715 | 3690.0000 | 4806.0 | 0.0012 | 0.015625 | NO          | 25.588945 | 
601   | 13       | 3942.94433 | 3941.9926 | 3785.0000 | 4806.0 | 0.0011 | 0.015625 | NO          | 25.627106 | 
602   | 14       | 3942.94433 | 3941.9432 | 4649.0000 | 4806.0 | 0.0011 | 0.015625 | NO          | 25.665259 | 
603   | 15       | 3942.94433 | 3942.2407 | 4890.0000 | 4806.0 | 0.0011 | 0.015625 | NO          | 25.703508 | 
604   | 16       | 3942.94433 | 3942.0985 | 3005.0000 | 4806.0 | 0.0013 | 0.015625 | NO          | 25.741596 | 
605   | 17       | 3942.94433 | 3942.2175 | 3566.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 25.779940 | 
606   | 18       | 3942.94433 | 3942.3703 | 3313.0000 | 4806.0 | 0.0012 | 0.015625 | NO          | 25.828836 | 
607   | 19       | 3942.94433 | 3942.6543 | 4746.0000 | 4806.0 | 0.0018 | 0.015625 | NO          | 25.879081 | 
608   | 20       | 3942.94433 | 3942.6432 | 3819.0000 | 4806.0 | 0.0014 | 0.015625 | NO          | 25.917518 | 
609   | 1        | 3942.94433 | 3942.6299 | 2856.0000 | 4806.0 | 0.0013 | 0.007812 | NO          | 25.955932 | 
610   | 0        | 3942.95654 | 3942.9565 | 3593.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 25.994187 | 
611   | 0        | 3943.43301 | 3943.4330 | 4223.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 26.032522 | 
612   | 0        | 3943.49653 | 3943.4965 | 4747.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 26.070820 | 
613   | 0        | 3943.68928 | 3943.6892 | 4056.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 26.109236 | 
614   | 0        | 3943.82250 | 3943.8225 | 4573.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 26.147610 | 
615   | 0        | 3944.01031 | 3944.0103 | 4529.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 26.185857 | 
616   | 0        | 3944.37073 | 3944.3707 | 3672.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 26.224143 | 
617   | 1        | 3944.37073 | 3944.3341 | 4342.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 26.262359 | 
618   | 0        | 3944.41952 | 3944.4195 | 5128.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 26.301053 | 
619   | 0        | 3944.53449 | 3944.5344 | 2800.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 26.339426 | 
620   | 0        | 3944.76667 | 3944.7666 | 3354.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 26.377776 | 
621   | 0        | 3944.77003 | 3944.7700 | 3406.0000 | 4806.0 | 0.0012 | 0.007812 | NO          | 26.416268 | 
622   | 0        | 3944.92638 | 3944.9263 | 4044.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 26.454613 | 
623   | 0        | 3944.98701 | 3944.9870 | 5023.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 26.492829 | 
624   | 0        | 3945.24846 | 3945.2484 | 4569.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 26.531098 | 
625   | 1        | 3945.24846 | 3945.0652 | 3657.0000 | 4806.0 | 0.0011 | 0.007812 | NO          | 26.569389 | 
626   | 2        | 3945.24846 | 3945.1892 | 3867.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 26.607567 | 
627   | 3        | 3945.24846 | 3945.2353 | 4478.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 26.645876 | 
628   | 0        | 3945.28480 | 3945.2848 | 4831.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 26.684442 | 
629   | 0        | 3945.58981 | 3945.5898 | 3575.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 26.722783 | 
630   | 0        | 3945.63348 | 3945.6334 | 4292.0000 | 4806.0 | 0.0010 | 0.007812 | NO          | 26.800101 | 
631   | 1        | 3945.63348 | 3945.5341 | 4660.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 26.838490 | 
632   | 2        | 3945.63348 | 3945.6019 | 4523.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 26.876868 | 
633   | 3        | 3945.63348 | 3945.5304 | 5028.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 26.915292 | 
634   | 4        | 3945.63348 | 3945.5464 | 3528.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 26.953798 | 
635   | 5        | 3945.63348 | 3945.4324 | 3214.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 26.992057 | 
636   | 6        | 3945.63348 | 3945.4037 | 3176.0000 | 4806.0 | 0.0008 | 0.007812 | NO          | 27.031578 | 
637   | 7        | 3945.63348 | 3945.3519 | 3803.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 27.070258 | 
638   | 8        | 3945.63348 | 3945.5602 | 3208.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 27.108568 | 
639   | 9        | 3945.63348 | 3945.3568 | 4918.0000 | 4806.0 | 0.0011 | 0.007812 | NO          | 27.146888 | 
640   | 10       | 3945.63348 | 3945.4171 | 2580.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 27.185529 | 
641   | 11       | 3945.63348 | 3945.5406 | 4525.0000 | 4806.0 | 0.0007 | 0.007812 | NO          | 27.224464 | 
642   | 12       | 3945.63348 | 3945.2930 | 3787.0000 | 4806.0 | 0.0012 | 0.007812 | NO          | 27.262995 | 
643   | 13       | 3945.63348 | 3945.1813 | 3155.0000 | 4806.0 | 0.0009 | 0.007812 | NO          | 27.303538 | 
644   | 14       | 3945.63348 | 3945.3411 | 4866.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 27.341931 | 
645   | 0        | 3945.65430 | 3945.6543 | 3223.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 27.380271 | 
646   | 1        | 3945.65430 | 3945.4657 | 4697.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 27.418684 | 
647   | 2        | 3945.65430 | 3945.5975 | 3808.0000 | 4806.0 | 0.0006 | 0.007812 | NO          | 27.457065 | 
648   | 0        | 3945.76982 | 3945.7698 | 3625.0000 | 4806.0 | 0.0005 | 0.007812 | NO          | 27.495457 | 
