Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
20    | 10       | 502.443469 | 437.57483 | 960.00000 | 1569.0 | 0.6777 | 2.000000 | NO          | 1.155399  | 
21    | 11       | 502.443469 | 395.67278 | 998.00000 | 1569.0 | 0.4680 | 2.000000 | NO          | 1.179002  | 
22    | 12       | 502.443469 | 445.14714 | 873.00000 | 1569.0 | 0.3966 | 2.000000 | NO          | 1.202530  | 
23    | 13       | 502.443469 | 385.12906 | 941.00000 | 1569.0 | 0.5184 | 2.000000 | NO          | 1.226009  | 
24    | 14       | 502.443469 | 352.37309 | 1063.0000 | 1569.0 | 0.5422 | 2.000000 | NO          | 1.249562  | 
25    | 15       | 502.443469 | 366.38998 | 947.00000 | 1569.0 | 0.7530 | 2.000000 | NO          | 1.273082  | 
26    | 1        | 502.443469 | 435.34440 | 1128.0000 | 1569.0 | 0.2687 | 1.000000 | NO          | 1.296653  | 
27    | 0        | 519.760073 | 519.76007 | 1172.0000 | 1569.0 | 0.2568 | 1.000000 | NO          | 1.320236  | 
28    | 1        | 519.760073 | 498.89075 | 1123.0000 | 1569.0 | 0.4478 | 1.000000 | NO          | 1.343746  | 
29    | 0        | 639.906228 | 639.90622 | 1386.0000 | 1569.0 | 0.2166 | 1.000000 | NO          | 1.367476  | 
30    | 0        | 676.655861 | 676.65586 | 1131.0000 | 1569.0 | 0.3040 | 1.000000 | NO          | 1.403026  | 
31    | 0        | 693.485884 | 693.48588 | 1103.0000 | 1569.0 | 0.2127 | 1.000000 | NO          | 1.426866  | 
32    | 1        | 693.485884 | 683.45687 | 1096.0000 | 1569.0 | 0.2117 | 1.000000 | NO          | 1.450640  | 
33    | 0        | 756.057273 | 756.05727 | 1147.0000 | 1569.0 | 0.2123 | 1.000000 | NO          | 1.474405  | 
34    | 0        | 764.488341 | 764.48834 | 1250.0000 | 1569.0 | 0.1990 | 1.000000 | NO          | 1.498118  | 
35    | 0        | 771.455567 | 771.45556 | 1248.0000 | 1569.0 | 0.2663 | 1.000000 | NO          | 1.521833  | 
36    | 1        | 771.455567 | 765.03889 | 1102.0000 | 1569.0 | 0.2675 | 1.000000 | NO          | 1.545505  | 
37    | 0        | 857.492965 | 857.49296 | 1278.0000 | 1569.0 | 0.1463 | 1.000000 | NO          | 1.569245  | 
38    | 1        | 857.492965 | 842.28230 | 1452.0000 | 1569.0 | 0.2395 | 1.000000 | NO          | 1.592923  | 
39    | 2        | 857.492965 | 849.35921 | 1074.0000 | 1569.0 | 0.1661 | 1.000000 | NO          | 1.616636  | 
40    | 3        | 857.492965 | 854.46567 | 1250.0000 | 1569.0 | 0.2178 | 1.000000 | NO          | 1.640326  | 
41    | 0        | 879.376785 | 879.37678 | 1257.0000 | 1569.0 | 0.1708 | 1.000000 | NO          | 1.664116  | 
42    | 1        | 879.376785 | 877.67796 | 1271.0000 | 1569.0 | 0.2260 | 1.000000 | NO          | 1.687907  | 
43    | 0        | 891.727911 | 891.72791 | 1186.0000 | 1569.0 | 0.2094 | 1.000000 | NO          | 1.711661  | 
44    | 0        | 901.143983 | 901.14398 | 1201.0000 | 1569.0 | 0.1663 | 1.000000 | NO          | 1.735373  | 
45    | 1        | 901.143983 | 886.25955 | 1050.0000 | 1569.0 | 0.2188 | 1.000000 | NO          | 1.759099  | 
46    | 0        | 928.299008 | 928.29900 | 1016.0000 | 1569.0 | 0.1867 | 1.000000 | NO          | 1.782775  | 
47    | 1        | 928.299008 | 915.76494 | 1309.0000 | 1569.0 | 0.1475 | 1.000000 | NO          | 1.806557  | 
48    | 2        | 928.299008 | 910.92778 | 1059.0000 | 1569.0 | 0.2163 | 1.000000 | NO          | 1.830341  | 
49    | 0        | 939.157165 | 939.15716 | 1332.0000 | 1569.0 | 0.1495 | 1.000000 | NO          | 1.854230  | 
50    | 1        | 939.157165 | 936.69483 | 975.00000 | 1569.0 | 0.1488 | 1.000000 | NO          | 1.877954  | 
51    | 0        | 944.569061 | 944.56906 | 971.00000 | 1569.0 | 0.1765 | 1.000000 | NO          | 1.901826  | 
52    | 1        | 944.569061 | 933.34251 | 1158.0000 | 1569.0 | 0.1778 | 1.000000 | NO          | 1.925689  | 
53    | 2        | 944.569061 | 929.21322 | 1171.0000 | 1569.0 | 0.1821 | 1.000000 | NO          | 1.949449  | 
54    | 3        | 944.569061 | 910.01320 | 1327.0000 | 1569.0 | 0.1532 | 1.000000 | NO          | 1.973219  | 
55    | 4        | 944.569061 | 907.48550 | 1196.0000 | 1569.0 | 0.1613 | 1.000000 | NO          | 1.997055  | 
56    | 5        | 944.569061 | 920.55655 | 1281.0000 | 1569.0 | 0.2195 | 1.000000 | NO          | 2.020784  | 
57    | 6        | 944.569061 | 932.55182 | 1116.0000 | 1569.0 | 0.1616 | 1.000000 | NO          | 2.044513  | 
58    | 0        | 954.272999 | 954.27299 | 1195.0000 | 1569.0 | 0.1309 | 1.000000 | NO          | 2.068386  | 
59    | 1        | 954.272999 | 924.57588 | 1378.0000 | 1569.0 | 0.2330 | 1.000000 | NO          | 2.092222  | 
60    | 2        | 954.272999 | 942.87745 | 979.00000 | 1490.0 | 0.1578 | 1.000000 | NO          | 2.128656  | 
61    | 3        | 954.272999 | 937.37253 | 1416.0000 | 1490.0 | 0.1316 | 1.000000 | NO          | 2.154136  | 
62    | 4        | 954.272999 | 932.35503 | 1155.0000 | 1490.0 | 0.1315 | 1.000000 | NO          | 2.179203  | 
63    | 0        | 970.721398 | 970.72139 | 971.00000 | 1490.0 | 0.1264 | 1.000000 | NO          | 2.203095  | 
64    | 0        | 974.980908 | 974.98090 | 1181.0000 | 1490.0 | 0.1091 | 1.000000 | NO          | 2.226914  | 
65    | 1        | 974.980908 | 963.35308 | 1353.0000 | 1490.0 | 0.1967 | 1.000000 | NO          | 2.250645  | 
66    | 0        | 983.808455 | 983.80845 | 1064.0000 | 1490.0 | 0.1353 | 1.000000 | NO          | 2.274379  | 
67    | 1        | 983.808455 | 980.89036 | 1204.0000 | 1490.0 | 0.1195 | 1.000000 | NO          | 2.298150  | 
68    | 2        | 983.808455 | 983.51103 | 1110.0000 | 1490.0 | 0.1222 | 1.000000 | NO          | 2.322001  | 
69    | 3        | 983.808455 | 973.16621 | 1190.0000 | 1490.0 | 0.1319 | 1.000000 | NO          | 2.347041  | 
70    | 0        | 987.351919 | 987.35191 | 1237.0000 | 1490.0 | 0.1309 | 1.000000 | NO          | 2.371126  | 
71    | 1        | 987.351919 | 975.94035 | 1309.0000 | 1490.0 | 0.1699 | 1.000000 | NO          | 2.395101  | 
72    | 2        | 987.351919 | 977.12937 | 1223.0000 | 1490.0 | 0.1644 | 1.000000 | NO          | 2.418948  | 
73    | 3        | 987.351919 | 984.69445 | 911.00000 | 1490.0 | 0.1515 | 1.000000 | NO          | 2.442762  | 
74    | 4        | 987.351919 | 981.71298 | 1402.0000 | 1490.0 | 0.1329 | 1.000000 | NO          | 2.466694  | 
75    | 5        | 987.351919 | 970.77730 | 1127.0000 | 1490.0 | 0.1395 | 1.000000 | NO          | 2.490541  | 
76    | 6        | 987.351919 | 985.36941 | 1244.0000 | 1490.0 | 0.1283 | 1.000000 | NO          | 2.514416  | 
77    | 0        | 995.267290 | 995.26729 | 1108.0000 | 1490.0 | 0.1260 | 1.000000 | NO          | 2.538390  | 
78    | 1        | 995.267290 | 981.03274 | 1239.0000 | 1490.0 | 0.1759 | 1.000000 | NO          | 2.562118  | 
79    | 2        | 995.267290 | 986.51727 | 1052.0000 | 1490.0 | 0.1546 | 1.000000 | NO          | 2.585827  | 
80    | 3        | 995.267290 | 985.19209 | 1255.0000 | 1490.0 | 0.1262 | 1.000000 | NO          | 2.609549  | 
81    | 0        | 1008.25487 | 1008.2548 | 1374.0000 | 1490.0 | 0.1495 | 1.000000 | NO          | 2.633238  | 
82    | 1        | 1008.25487 | 994.87042 | 1180.0000 | 1490.0 | 0.1523 | 1.000000 | NO          | 2.657079  | 
83    | 2        | 1008.25487 | 983.46197 | 1251.0000 | 1490.0 | 0.1167 | 1.000000 | NO          | 2.680860  | 
84    | 3        | 1008.25487 | 994.55606 | 1218.0000 | 1490.0 | 0.1640 | 1.000000 | NO          | 2.704677  | 
85    | 4        | 1008.25487 | 989.14968 | 1056.0000 | 1490.0 | 0.1618 | 1.000000 | NO          | 2.728423  | 
86    | 5        | 1008.25487 | 998.61523 | 1268.0000 | 1490.0 | 0.1150 | 1.000000 | NO          | 2.752173  | 
87    | 6        | 1008.25487 | 997.64417 | 1312.0000 | 1490.0 | 0.1189 | 1.000000 | NO          | 2.775883  | 
88    | 7        | 1008.25487 | 969.94424 | 1082.0000 | 1490.0 | 0.1571 | 1.000000 | NO          | 2.799590  | 
89    | 8        | 1008.25487 | 968.60435 | 1166.0000 | 1490.0 | 0.1599 | 1.000000 | NO          | 2.823241  | 
90    | 9        | 1008.25487 | 996.62362 | 1182.0000 | 1490.0 | 0.1090 | 1.000000 | NO          | 2.858715  | 
91    | 10       | 1008.25487 | 990.96120 | 1209.0000 | 1490.0 | 0.1479 | 1.000000 | NO          | 2.882472  | 
92    | 11       | 1008.25487 | 991.27121 | 1382.0000 | 1490.0 | 0.1772 | 1.000000 | NO          | 2.906222  | 
93    | 12       | 1008.25487 | 992.03772 | 1215.0000 | 1490.0 | 0.1109 | 1.000000 | NO          | 2.929912  | 
94    | 13       | 1008.25487 | 1003.1681 | 1234.0000 | 1490.0 | 0.1329 | 1.000000 | NO          | 2.953623  | 
95    | 0        | 1013.09189 | 1013.0918 | 1130.0000 | 1490.0 | 0.1547 | 1.000000 | NO          | 2.977336  | 
96    | 1        | 1013.09189 | 1011.0858 | 1306.0000 | 1490.0 | 0.1000 | 1.000000 | NO          | 3.002448  | 
97    | 2        | 1013.09189 | 1002.4386 | 1178.0000 | 1490.0 | 0.1620 | 1.000000 | NO          | 3.027852  | 
98    | 3        | 1013.09189 | 1001.1193 | 1193.0000 | 1490.0 | 0.1192 | 1.000000 | NO          | 3.051666  | 
99    | 4        | 1013.09189 | 988.50056 | 1122.0000 | 1490.0 | 0.1877 | 1.000000 | NO          | 3.075581  | 
100   | 5        | 1013.09189 | 998.94287 | 1313.0000 | 1490.0 | 0.1216 | 1.000000 | NO          | 3.099441  | 
101   | 6        | 1013.09189 | 999.66634 | 1167.0000 | 1490.0 | 0.1188 | 1.000000 | NO          | 3.123176  | 
102   | 7        | 1013.09189 | 985.40026 | 1097.0000 | 1490.0 | 0.1487 | 1.000000 | NO          | 3.146922  | 
103   | 8        | 1013.09189 | 986.78466 | 1199.0000 | 1490.0 | 0.1203 | 1.000000 | NO          | 3.170648  | 
104   | 9        | 1013.09189 | 1005.7606 | 1188.0000 | 1490.0 | 0.1195 | 1.000000 | NO          | 3.194372  | 
105   | 10       | 1013.09189 | 1000.6269 | 1196.0000 | 1490.0 | 0.1756 | 1.000000 | NO          | 3.218038  | 
106   | 11       | 1013.09189 | 996.34957 | 1350.0000 | 1490.0 | 0.1217 | 1.000000 | NO          | 3.241749  | 
107   | 12       | 1013.09189 | 994.07805 | 1407.0000 | 1490.0 | 0.1168 | 1.000000 | NO          | 3.265550  | 
108   | 13       | 1013.09189 | 980.51002 | 1200.0000 | 1490.0 | 0.1156 | 1.000000 | NO          | 3.289348  | 
109   | 14       | 1013.09189 | 977.28807 | 1090.0000 | 1490.0 | 0.1413 | 1.000000 | NO          | 3.313117  | 
110   | 15       | 1013.09189 | 975.96608 | 1195.0000 | 1490.0 | 0.1239 | 1.000000 | NO          | 3.336756  | 
111   | 1        | 1013.09189 | 984.14734 | 1373.0000 | 1490.0 | 0.0548 | 0.500000 | NO          | 3.360334  | 
112   | 0        | 1027.69682 | 1027.6968 | 1414.0000 | 1490.0 | 0.0695 | 0.500000 | NO          | 3.383962  | 
113   | 0        | 1027.97407 | 1027.9740 | 987.00000 | 1490.0 | 0.0537 | 0.500000 | NO          | 3.407615  | 
114   | 0        | 1031.68703 | 1031.6870 | 1262.0000 | 1490.0 | 0.0573 | 0.500000 | NO          | 3.431292  | 
115   | 0        | 1037.94629 | 1037.9462 | 1044.0000 | 1490.0 | 0.0528 | 0.500000 | NO          | 3.455006  | 
116   | 0        | 1043.15891 | 1043.1589 | 1143.0000 | 1490.0 | 0.0814 | 0.500000 | NO          | 3.478743  | 
117   | 0        | 1068.02449 | 1068.0244 | 863.00000 | 1490.0 | 0.0562 | 0.500000 | NO          | 3.502654  | 
118   | 0        | 1077.08941 | 1077.0894 | 1155.0000 | 1490.0 | 0.0768 | 0.500000 | NO          | 3.526505  | 
119   | 1        | 1077.08941 | 1068.2412 | 1208.0000 | 1490.0 | 0.0715 | 0.500000 | NO          | 3.550177  | 
120   | 2        | 1077.08941 | 1073.3597 | 1064.0000 | 1490.0 | 0.0429 | 0.500000 | NO          | 3.586110  | 
121   | 3        | 1077.08941 | 1075.9707 | 1329.0000 | 1490.0 | 0.0565 | 0.500000 | NO          | 3.609937  | 
122   | 0        | 1081.16624 | 1081.1662 | 1059.0000 | 1490.0 | 0.0575 | 0.500000 | NO          | 3.633757  | 
123   | 0        | 1087.25320 | 1087.2532 | 1305.0000 | 1490.0 | 0.0464 | 0.500000 | NO          | 3.657568  | 
124   | 1        | 1087.25320 | 1085.7256 | 1080.0000 | 1490.0 | 0.0735 | 0.500000 | NO          | 3.681349  | 
125   | 2        | 1087.25320 | 1085.3906 | 1145.0000 | 1490.0 | 0.0587 | 0.500000 | NO          | 3.705099  | 
126   | 0        | 1090.69313 | 1090.6931 | 1192.0000 | 1490.0 | 0.0515 | 0.500000 | NO          | 3.728762  | 
127   | 0        | 1092.19284 | 1092.1928 | 1079.0000 | 1490.0 | 0.0585 | 0.500000 | NO          | 3.752437  | 
128   | 0        | 1094.45262 | 1094.4526 | 1229.0000 | 1490.0 | 0.0509 | 0.500000 | NO          | 3.776120  | 
129   | 0        | 1095.69561 | 1095.6956 | 1215.0000 | 1490.0 | 0.0584 | 0.500000 | NO          | 3.799846  | 
130   | 0        | 1096.24068 | 1096.2406 | 1117.0000 | 1490.0 | 0.0520 | 0.500000 | NO          | 3.823662  | 
131   | 0        | 1101.54180 | 1101.5418 | 1267.0000 | 1490.0 | 0.0385 | 0.500000 | NO          | 3.847397  | 
132   | 0        | 1102.26948 | 1102.2694 | 1395.0000 | 1490.0 | 0.0540 | 0.500000 | NO          | 3.871179  | 
133   | 1        | 1102.26948 | 1094.8546 | 1081.0000 | 1490.0 | 0.0615 | 0.500000 | NO          | 3.894822  | 
134   | 2        | 1102.26948 | 1087.0633 | 1183.0000 | 1490.0 | 0.0599 | 0.500000 | NO          | 3.918509  | 
135   | 3        | 1102.26948 | 1096.8851 | 1379.0000 | 1490.0 | 0.0631 | 0.500000 | NO          | 3.942182  | 
136   | 4        | 1102.26948 | 1094.8583 | 1234.0000 | 1490.0 | 0.0518 | 0.500000 | NO          | 3.965877  | 
137   | 5        | 1102.26948 | 1094.4970 | 1006.0000 | 1490.0 | 0.0474 | 0.500000 | NO          | 3.989585  | 
138   | 6        | 1102.26948 | 1099.1503 | 1316.0000 | 1490.0 | 0.0647 | 0.500000 | NO          | 4.013353  | 
139   | 7        | 1102.26948 | 1091.6593 | 1038.0000 | 1490.0 | 0.0783 | 0.500000 | NO          | 4.037052  | 
140   | 8        | 1102.26948 | 1091.2206 | 1104.0000 | 1490.0 | 0.0422 | 0.500000 | NO          | 4.061184  | 
141   | 9        | 1102.26948 | 1097.2835 | 1045.0000 | 1490.0 | 0.0547 | 0.500000 | NO          | 4.085024  | 
142   | 10       | 1102.26948 | 1100.0089 | 1267.0000 | 1490.0 | 0.0569 | 0.500000 | NO          | 4.108883  | 
143   | 11       | 1102.26948 | 1099.2208 | 1315.0000 | 1490.0 | 0.0468 | 0.500000 | NO          | 4.132709  | 
144   | 12       | 1102.26948 | 1100.9923 | 1164.0000 | 1490.0 | 0.0472 | 0.500000 | NO          | 4.156447  | 
145   | 13       | 1102.26948 | 1094.7360 | 1216.0000 | 1490.0 | 0.0584 | 0.500000 | NO          | 4.180219  | 
146   | 14       | 1102.26948 | 1099.7488 | 1124.0000 | 1490.0 | 0.0679 | 0.500000 | NO          | 4.204156  | 
147   | 0        | 1103.04438 | 1103.0443 | 1217.0000 | 1490.0 | 0.0786 | 0.500000 | NO          | 4.227985  | 
148   | 1        | 1103.04438 | 1102.4114 | 1381.0000 | 1490.0 | 0.0776 | 0.500000 | NO          | 4.251696  | 
149   | 0        | 1112.78221 | 1112.7822 | 1022.0000 | 1490.0 | 0.0538 | 0.500000 | NO          | 4.275412  | 
150   | 1        | 1112.78221 | 1111.2289 | 1060.0000 | 1490.0 | 0.0591 | 0.500000 | NO          | 4.310653  | 
151   | 2        | 1112.78221 | 1107.6584 | 1322.0000 | 1490.0 | 0.0680 | 0.500000 | NO          | 4.334544  | 
152   | 3        | 1112.78221 | 1104.4416 | 1351.0000 | 1490.0 | 0.0685 | 0.500000 | NO          | 4.358278  | 
153   | 4        | 1112.78221 | 1101.3755 | 1138.0000 | 1490.0 | 0.0507 | 0.500000 | NO          | 4.381925  | 
154   | 5        | 1112.78221 | 1101.1444 | 1051.0000 | 1490.0 | 0.0589 | 0.500000 | NO          | 4.405583  | 
155   | 6        | 1112.78221 | 1096.9862 | 1342.0000 | 1490.0 | 0.0529 | 0.500000 | NO          | 4.429327  | 
156   | 7        | 1112.78221 | 1088.6500 | 1240.0000 | 1490.0 | 0.0663 | 0.500000 | NO          | 4.453078  | 
157   | 8        | 1112.78221 | 1100.4063 | 1259.0000 | 1490.0 | 0.0554 | 0.500000 | NO          | 4.477103  | 
158   | 9        | 1112.78221 | 1097.1472 | 1016.0000 | 1490.0 | 0.0513 | 0.500000 | NO          | 4.500970  | 
159   | 10       | 1112.78221 | 1106.9398 | 1008.0000 | 1490.0 | 0.0382 | 0.500000 | NO          | 4.524747  | 
160   | 11       | 1112.78221 | 1105.8952 | 1199.0000 | 1490.0 | 0.0534 | 0.500000 | NO          | 4.548498  | 
161   | 12       | 1112.78221 | 1105.8783 | 1406.0000 | 1490.0 | 0.0546 | 0.500000 | NO          | 4.572282  | 
162   | 13       | 1112.78221 | 1103.4907 | 1049.0000 | 1490.0 | 0.0503 | 0.500000 | NO          | 4.596175  | 
163   | 14       | 1112.78221 | 1099.2121 | 1308.0000 | 1490.0 | 0.0574 | 0.500000 | NO          | 4.620027  | 
164   | 15       | 1112.78221 | 1090.2189 | 1006.0000 | 1490.0 | 0.0717 | 0.500000 | NO          | 4.643792  | 
165   | 1        | 1112.78221 | 1107.4916 | 1012.0000 | 1490.0 | 0.0246 | 0.250000 | NO          | 4.667603  | 
166   | 2        | 1112.78221 | 1110.4022 | 1085.0000 | 1490.0 | 0.0261 | 0.250000 | NO          | 4.691371  | 
167   | 0        | 1116.53888 | 1116.5388 | 1304.0000 | 1490.0 | 0.0317 | 0.250000 | NO          | 4.715187  | 
168   | 0        | 1121.51500 | 1121.5150 | 1175.0000 | 1490.0 | 0.0402 | 0.250000 | NO          | 4.739007  | 
169   | 0        | 1123.21527 | 1123.2152 | 1131.0000 | 1490.0 | 0.0230 | 0.250000 | NO          | 4.762786  | 
170   | 0        | 1128.12647 | 1128.1264 | 1310.0000 | 1490.0 | 0.0284 | 0.250000 | NO          | 4.786558  | 
171   | 0        | 1132.64834 | 1132.6483 | 1177.0000 | 1490.0 | 0.0338 | 0.250000 | NO          | 4.810213  | 
172   | 1        | 1132.64834 | 1131.4701 | 1234.0000 | 1490.0 | 0.0391 | 0.250000 | NO          | 4.833953  | 
173   | 0        | 1135.62710 | 1135.6271 | 1107.0000 | 1490.0 | 0.0233 | 0.250000 | NO          | 4.857725  | 
174   | 0        | 1135.92712 | 1135.9271 | 1028.0000 | 1490.0 | 0.0223 | 0.250000 | NO          | 4.881517  | 
175   | 0        | 1135.92723 | 1135.9272 | 1226.0000 | 1490.0 | 0.0284 | 0.250000 | NO          | 4.905222  | 
176   | 1        | 1135.92723 | 1135.6983 | 1224.0000 | 1490.0 | 0.0248 | 0.250000 | NO          | 4.928971  | 
177   | 2        | 1135.92723 | 1135.6267 | 1396.0000 | 1490.0 | 0.0308 | 0.250000 | NO          | 4.952783  | 
178   | 3        | 1135.92723 | 1134.5458 | 1079.0000 | 1490.0 | 0.0313 | 0.250000 | NO          | 4.976501  | 
179   | 4        | 1135.92723 | 1134.9538 | 1121.0000 | 1490.0 | 0.0234 | 0.250000 | NO          | 5.000252  | 
180   | 5        | 1135.92723 | 1135.4473 | 1228.0000 | 1490.0 | 0.0225 | 0.250000 | NO          | 5.035686  | 
181   | 6        | 1135.92723 | 1135.6235 | 1378.0000 | 1490.0 | 0.0228 | 0.250000 | NO          | 5.059622  | 
182   | 0        | 1137.97637 | 1137.9763 | 1331.0000 | 1490.0 | 0.0220 | 0.250000 | NO          | 5.083456  | 
183   | 0        | 1139.20415 | 1139.2041 | 1068.0000 | 1490.0 | 0.0249 | 0.250000 | NO          | 5.107340  | 
184   | 1        | 1139.20415 | 1139.1729 | 1049.0000 | 1490.0 | 0.0316 | 0.250000 | NO          | 5.131207  | 
185   | 2        | 1139.20415 | 1138.5117 | 1230.0000 | 1490.0 | 0.0298 | 0.250000 | NO          | 5.155041  | 
186   | 3        | 1139.20415 | 1138.9754 | 1038.0000 | 1490.0 | 0.0309 | 0.250000 | NO          | 5.178822  | 
187   | 0        | 1140.44529 | 1140.4452 | 1121.0000 | 1490.0 | 0.0310 | 0.250000 | NO          | 5.202611  | 
188   | 0        | 1141.58575 | 1141.5857 | 1258.0000 | 1490.0 | 0.0406 | 0.250000 | NO          | 5.226340  | 
189   | 1        | 1141.58575 | 1140.8295 | 1358.0000 | 1490.0 | 0.0318 | 0.250000 | NO          | 5.250153  | 
190   | 2        | 1141.58575 | 1139.2423 | 1283.0000 | 1490.0 | 0.0286 | 0.250000 | NO          | 5.274119  | 
191   | 3        | 1141.58575 | 1137.6312 | 1021.0000 | 1490.0 | 0.0278 | 0.250000 | NO          | 5.298041  | 
192   | 0        | 1142.80436 | 1142.8043 | 1234.0000 | 1490.0 | 0.0281 | 0.250000 | NO          | 5.321881  | 
193   | 1        | 1142.80436 | 1139.8496 | 1097.0000 | 1490.0 | 0.0331 | 0.250000 | NO          | 5.345695  | 
194   | 2        | 1142.80436 | 1136.8842 | 1218.0000 | 1490.0 | 0.0235 | 0.250000 | NO          | 5.369457  | 
195   | 3        | 1142.80436 | 1141.4942 | 1382.0000 | 1490.0 | 0.0339 | 0.250000 | NO          | 5.393296  | 
196   | 4        | 1142.80436 | 1140.4186 | 922.00000 | 1490.0 | 0.0238 | 0.250000 | NO          | 5.417158  | 
197   | 5        | 1142.80436 | 1139.3693 | 1363.0000 | 1490.0 | 0.0236 | 0.250000 | NO          | 5.441014  | 
198   | 6        | 1142.80436 | 1137.9713 | 1202.0000 | 1490.0 | 0.0207 | 0.250000 | NO          | 5.464920  | 
199   | 7        | 1142.80436 | 1135.5399 | 1099.0000 | 1490.0 | 0.0225 | 0.250000 | NO          | 5.488749  | 
200   | 8        | 1142.80436 | 1134.6248 | 1139.0000 | 1490.0 | 0.0238 | 0.250000 | NO          | 5.512570  | 
201   | 9        | 1142.80436 | 1136.5536 | 1309.0000 | 1490.0 | 0.0318 | 0.250000 | NO          | 5.536389  | 
202   | 10       | 1142.80436 | 1137.2027 | 1302.0000 | 1490.0 | 0.0270 | 0.250000 | NO          | 5.560207  | 
203   | 11       | 1142.80436 | 1137.5764 | 1062.0000 | 1490.0 | 0.0306 | 0.250000 | NO          | 5.584031  | 
204   | 12       | 1142.80436 | 1142.0640 | 1235.0000 | 1490.0 | 0.0279 | 0.250000 | NO          | 5.608743  | 
205   | 13       | 1142.80436 | 1137.1991 | 1122.0000 | 1490.0 | 0.0341 | 0.250000 | NO          | 5.632697  | 
206   | 14       | 1142.80436 | 1139.7243 | 1007.0000 | 1490.0 | 0.0228 | 0.250000 | NO          | 5.656646  | 
207   | 15       | 1142.80436 | 1140.0445 | 1349.0000 | 1490.0 | 0.0221 | 0.250000 | NO          | 5.680539  | 
208   | 1        | 1142.80436 | 1140.7380 | 1146.0000 | 1490.0 | 0.0117 | 0.125000 | NO          | 5.710013  | 
209   | 2        | 1142.80436 | 1141.1913 | 1261.0000 | 1490.0 | 0.0122 | 0.125000 | NO          | 5.734008  | 
210   | 0        | 1148.43061 | 1148.4306 | 1173.0000 | 1490.0 | 0.0156 | 0.125000 | NO          | 5.769647  | 
211   | 0        | 1150.75979 | 1150.7597 | 1307.0000 | 1490.0 | 0.0137 | 0.125000 | NO          | 5.793568  | 
212   | 1        | 1150.75979 | 1149.3926 | 1025.0000 | 1490.0 | 0.0163 | 0.125000 | NO          | 5.817416  | 
213   | 0        | 1151.68827 | 1151.6882 | 1157.0000 | 1490.0 | 0.0116 | 0.125000 | NO          | 5.841304  | 
214   | 0        | 1152.60347 | 1152.6034 | 1352.0000 | 1490.0 | 0.0135 | 0.125000 | NO          | 5.865088  | 
215   | 0        | 1153.94257 | 1153.9425 | 1101.0000 | 1490.0 | 0.0169 | 0.125000 | NO          | 5.888964  | 
216   | 0        | 1153.99168 | 1153.9916 | 1112.0000 | 1490.0 | 0.0171 | 0.125000 | NO          | 5.912669  | 
