Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
26    | 0        | 1205.46238 | 1205.4623 | 4473.0000 | 6421.0 | 0.2812 | 1.000000 | NO          | 4.633903  | 
27    | 0        | 1339.34116 | 1339.3411 | 4899.0000 | 6421.0 | 0.3699 | 1.000000 | NO          | 4.691283  | 
28    | 0        | 1340.23373 | 1340.2337 | 4467.0000 | 6421.0 | 0.4942 | 1.000000 | NO          | 4.748728  | 
29    | 0        | 1417.19613 | 1417.1961 | 4487.0000 | 6421.0 | 0.5025 | 1.000000 | NO          | 4.806306  | 
30    | 0        | 1624.67275 | 1624.6727 | 5002.0000 | 6421.0 | 0.4554 | 1.000000 | NO          | 4.917126  | 
31    | 0        | 1707.49485 | 1707.4948 | 4693.0000 | 6421.0 | 0.3446 | 1.000000 | NO          | 4.974825  | 
32    | 0        | 1759.74553 | 1759.7455 | 3282.0000 | 6421.0 | 0.5059 | 1.000000 | NO          | 5.032258  | 
33    | 0        | 1879.65006 | 1879.6500 | 4500.0000 | 6421.0 | 0.3789 | 1.000000 | NO          | 5.089707  | 
34    | 0        | 1911.35800 | 1911.3580 | 4133.0000 | 6421.0 | 0.5333 | 1.000000 | NO          | 5.147321  | 
35    | 0        | 1978.55338 | 1978.5533 | 4153.0000 | 6421.0 | 0.3020 | 1.000000 | NO          | 5.204864  | 
36    | 0        | 2019.53272 | 2019.5327 | 3503.0000 | 6421.0 | 0.2145 | 1.000000 | NO          | 5.262208  | 
37    | 0        | 2083.34373 | 2083.3437 | 5169.0000 | 6421.0 | 0.2481 | 1.000000 | NO          | 5.319839  | 
38    | 0        | 2211.31950 | 2211.3195 | 5551.0000 | 6421.0 | 0.2153 | 1.000000 | NO          | 5.377457  | 
39    | 0        | 2296.94938 | 2296.9493 | 4571.0000 | 6421.0 | 0.2940 | 1.000000 | NO          | 5.435183  | 
40    | 1        | 2296.94938 | 2265.9247 | 2894.0000 | 6421.0 | 0.3352 | 1.000000 | NO          | 5.492786  | 
41    | 0        | 2374.98635 | 2374.9863 | 3461.0000 | 6421.0 | 0.1910 | 1.000000 | NO          | 5.550568  | 
42    | 0        | 2379.13283 | 2379.1328 | 2896.0000 | 6421.0 | 0.3122 | 1.000000 | NO          | 5.608231  | 
43    | 0        | 2523.31056 | 2523.3105 | 3612.0000 | 6421.0 | 0.2030 | 1.000000 | NO          | 5.666150  | 
44    | 0        | 2598.91989 | 2598.9198 | 4443.0000 | 6421.0 | 0.4444 | 1.000000 | NO          | 5.723846  | 
45    | 1        | 2598.91989 | 2590.8642 | 4829.0000 | 6421.0 | 0.5330 | 1.000000 | NO          | 5.782235  | 
46    | 0        | 2686.06158 | 2686.0615 | 4885.0000 | 6421.0 | 0.2116 | 1.000000 | NO          | 5.841895  | 
47    | 0        | 2890.49682 | 2890.4968 | 4784.0000 | 6421.0 | 0.2794 | 1.000000 | NO          | 5.905766  | 
48    | 0        | 2986.15735 | 2986.1573 | 4759.0000 | 6421.0 | 0.3253 | 1.000000 | NO          | 5.978163  | 
49    | 0        | 2991.91019 | 2991.9101 | 5618.0000 | 6421.0 | 0.3878 | 1.000000 | NO          | 6.040222  | 
50    | 0        | 3116.22010 | 3116.2201 | 4618.0000 | 6421.0 | 0.1883 | 1.000000 | NO          | 6.100025  | 
51    | 0        | 3215.71612 | 3215.7161 | 5416.0000 | 6421.0 | 0.1742 | 1.000000 | NO          | 6.160656  | 
52    | 0        | 3217.80603 | 3217.8060 | 4563.0000 | 6421.0 | 0.1279 | 1.000000 | NO          | 6.222068  | 
53    | 0        | 3283.50242 | 3283.5024 | 6544.0000 | 6421.0 | 0.2819 | 1.000000 | NO          | 6.283268  | 
54    | 0        | 3316.02907 | 3316.0290 | 4910.0000 | 6421.0 | 0.1998 | 1.000000 | NO          | 6.345293  | 
55    | 1        | 3316.02907 | 3257.9725 | 3123.0000 | 6421.0 | 0.3342 | 1.000000 | NO          | 6.407965  | 
56    | 0        | 3361.72610 | 3361.7261 | 3316.0000 | 6421.0 | 0.1892 | 1.000000 | NO          | 6.471098  | 
57    | 0        | 3415.84806 | 3415.8480 | 4756.0000 | 6421.0 | 0.2875 | 1.000000 | NO          | 6.530013  | 
58    | 0        | 3427.46088 | 3427.4608 | 4761.0000 | 6421.0 | 0.2223 | 1.000000 | NO          | 6.588462  | 
59    | 1        | 3427.46088 | 3361.6178 | 5186.0000 | 6421.0 | 0.2859 | 1.000000 | NO          | 6.648285  | 
60    | 2        | 3427.46088 | 3380.3883 | 4323.0000 | 6421.0 | 0.1968 | 1.000000 | NO          | 6.776228  | 
61    | 0        | 3489.07699 | 3489.0769 | 4845.0000 | 6421.0 | 0.1684 | 1.000000 | NO          | 6.837150  | 
62    | 1        | 3489.07699 | 3471.0194 | 5394.0000 | 6421.0 | 0.2239 | 1.000000 | NO          | 6.896747  | 
63    | 2        | 3489.07699 | 3388.1594 | 4120.0000 | 6421.0 | 0.2051 | 1.000000 | NO          | 6.955931  | 
64    | 0        | 3544.98732 | 3544.9873 | 4751.0000 | 6421.0 | 0.1214 | 1.000000 | NO          | 7.015688  | 
65    | 0        | 3587.41506 | 3587.4150 | 3722.0000 | 6421.0 | 0.1907 | 1.000000 | NO          | 7.075656  | 
66    | 1        | 3587.41506 | 3534.2250 | 3632.0000 | 6421.0 | 0.2990 | 1.000000 | NO          | 7.135616  | 
67    | 0        | 3598.59430 | 3598.5943 | 5536.0000 | 6421.0 | 0.1910 | 1.000000 | NO          | 7.195382  | 
68    | 1        | 3598.59430 | 3596.9338 | 4019.0000 | 6421.0 | 0.2273 | 1.000000 | NO          | 7.255491  | 
69    | 2        | 3598.59430 | 3538.6691 | 4328.0000 | 6421.0 | 0.1989 | 1.000000 | NO          | 7.314995  | 
70    | 3        | 3598.59430 | 3585.6185 | 5203.0000 | 6421.0 | 0.2445 | 1.000000 | NO          | 7.374510  | 
71    | 0        | 3599.69701 | 3599.6970 | 5873.0000 | 6421.0 | 0.2419 | 1.000000 | NO          | 7.433926  | 
72    | 0        | 3658.11252 | 3658.1125 | 4652.0000 | 6421.0 | 0.2610 | 1.000000 | NO          | 7.493402  | 
73    | 0        | 3687.04716 | 3687.0471 | 5232.0000 | 6421.0 | 0.1602 | 1.000000 | NO          | 7.552956  | 
74    | 0        | 3719.11099 | 3719.1109 | 3668.0000 | 6421.0 | 0.1869 | 1.000000 | NO          | 7.612224  | 
75    | 0        | 3742.94043 | 3742.9404 | 4222.0000 | 6421.0 | 0.2162 | 1.000000 | NO          | 7.672592  | 
76    | 1        | 3742.94043 | 3712.0965 | 3286.0000 | 6421.0 | 0.3169 | 1.000000 | NO          | 7.741766  | 
77    | 0        | 3757.49172 | 3757.4917 | 5025.0000 | 6421.0 | 0.1787 | 1.000000 | NO          | 7.803574  | 
78    | 0        | 3759.74661 | 3759.7466 | 5318.0000 | 6421.0 | 0.2391 | 1.000000 | NO          | 7.864704  | 
79    | 1        | 3759.74661 | 3756.6073 | 5790.0000 | 6421.0 | 0.1624 | 1.000000 | NO          | 7.922928  | 
80    | 0        | 3771.84296 | 3771.8429 | 5315.0000 | 6421.0 | 0.1528 | 1.000000 | NO          | 7.981006  | 
81    | 1        | 3771.84296 | 3756.4470 | 5435.0000 | 6421.0 | 0.1602 | 1.000000 | NO          | 8.039111  | 
82    | 0        | 3860.82253 | 3860.8225 | 6025.0000 | 6421.0 | 0.0968 | 1.000000 | NO          | 8.098591  | 
83    | 0        | 3863.40348 | 3863.4034 | 4892.0000 | 6421.0 | 0.1652 | 1.000000 | NO          | 8.159795  | 
84    | 1        | 3863.40348 | 3859.9171 | 4301.0000 | 6421.0 | 0.1414 | 1.000000 | NO          | 8.238573  | 
85    | 2        | 3863.40348 | 3833.7097 | 3300.0000 | 6421.0 | 0.1856 | 1.000000 | NO          | 8.302147  | 
86    | 3        | 3863.40348 | 3851.8652 | 4065.0000 | 6421.0 | 0.1203 | 1.000000 | NO          | 8.362018  | 
87    | 4        | 3863.40348 | 3855.5149 | 5478.0000 | 6421.0 | 0.1889 | 1.000000 | NO          | 8.422416  | 
88    | 5        | 3863.40348 | 3757.9465 | 3182.0000 | 6421.0 | 0.2536 | 1.000000 | NO          | 8.484310  | 
89    | 6        | 3863.40348 | 3808.6732 | 4089.0000 | 6421.0 | 0.1206 | 1.000000 | NO          | 8.546636  | 
90    | 7        | 3863.40348 | 3825.0474 | 4706.0000 | 6421.0 | 0.1778 | 1.000000 | NO          | 8.680905  | 
91    | 0        | 3895.00370 | 3895.0037 | 5742.0000 | 6421.0 | 0.2261 | 1.000000 | NO          | 8.744021  | 
92    | 0        | 3932.63608 | 3932.6360 | 3978.0000 | 6421.0 | 0.1549 | 1.000000 | NO          | 8.806108  | 
93    | 0        | 3933.60934 | 3933.6093 | 5879.0000 | 6421.0 | 0.1730 | 1.000000 | NO          | 8.867539  | 
94    | 1        | 3933.60934 | 3930.5861 | 5879.0000 | 6421.0 | 0.1682 | 1.000000 | NO          | 8.927795  | 
95    | 2        | 3933.60934 | 3909.6118 | 5010.0000 | 6421.0 | 0.1540 | 1.000000 | NO          | 9.002475  | 
96    | 0        | 3953.18726 | 3953.1872 | 3403.0000 | 6421.0 | 0.1614 | 1.000000 | NO          | 9.081522  | 
97    | 0        | 3989.15076 | 3989.1507 | 3643.0000 | 6421.0 | 0.2192 | 1.000000 | NO          | 9.158405  | 
98    | 1        | 3989.15076 | 3918.1446 | 4748.0000 | 6421.0 | 0.2040 | 1.000000 | NO          | 9.219207  | 
99    | 0        | 3998.28862 | 3998.2886 | 4621.0000 | 6421.0 | 0.1124 | 1.000000 | NO          | 9.281037  | 
100   | 1        | 3998.28862 | 3962.9211 | 4983.0000 | 6421.0 | 0.3248 | 1.000000 | NO          | 9.341548  | 
101   | 2        | 3998.28862 | 3940.1738 | 3466.0000 | 6421.0 | 0.2549 | 1.000000 | NO          | 9.403032  | 
102   | 3        | 3998.28862 | 3823.1938 | 5387.0000 | 6421.0 | 0.2301 | 1.000000 | NO          | 9.463339  | 
103   | 4        | 3998.28862 | 3946.1865 | 4674.0000 | 6421.0 | 0.0947 | 1.000000 | NO          | 9.523082  | 
104   | 5        | 3998.28862 | 3937.8711 | 3222.0000 | 6421.0 | 0.2429 | 1.000000 | NO          | 9.582542  | 
105   | 6        | 3998.28862 | 3948.8264 | 3852.0000 | 6421.0 | 0.1470 | 1.000000 | NO          | 9.640814  | 
106   | 0        | 4004.36539 | 4004.3653 | 6004.0000 | 6421.0 | 0.1525 | 1.000000 | NO          | 9.700267  | 
107   | 0        | 4032.35953 | 4032.3595 | 5665.0000 | 6421.0 | 0.1154 | 1.000000 | NO          | 9.760477  | 
108   | 1        | 4032.35953 | 4005.8157 | 5364.0000 | 6421.0 | 0.2079 | 1.000000 | NO          | 9.820936  | 
109   | 2        | 4032.35953 | 4024.2333 | 4764.0000 | 6421.0 | 0.1644 | 1.000000 | NO          | 9.880767  | 
110   | 3        | 4032.35953 | 4021.7089 | 3758.0000 | 6421.0 | 0.1536 | 1.000000 | NO          | 9.940704  | 
111   | 0        | 4048.39267 | 4048.3926 | 3737.0000 | 6421.0 | 0.2546 | 1.000000 | NO          | 10.000805 | 
112   | 1        | 4048.39267 | 4034.0242 | 4376.0000 | 6421.0 | 0.1647 | 1.000000 | NO          | 10.060461 | 
113   | 0        | 4112.83300 | 4112.8330 | 4181.0000 | 6421.0 | 0.2336 | 1.000000 | NO          | 10.120211 | 
114   | 1        | 4112.83300 | 4078.5464 | 4268.0000 | 6421.0 | 0.2140 | 1.000000 | NO          | 10.179700 | 
115   | 2        | 4112.83300 | 4077.3483 | 4944.0000 | 6421.0 | 0.1558 | 1.000000 | NO          | 10.239262 | 
116   | 3        | 4112.83300 | 4088.4442 | 5798.0000 | 6421.0 | 0.1339 | 1.000000 | NO          | 10.298462 | 
117   | 4        | 4112.83300 | 4106.0383 | 6181.0000 | 6421.0 | 0.1467 | 1.000000 | NO          | 10.357449 | 
118   | 5        | 4112.83300 | 4104.1443 | 5264.0000 | 6421.0 | 0.0766 | 1.000000 | NO          | 10.415552 | 
119   | 6        | 4112.83300 | 4095.9530 | 5493.0000 | 6421.0 | 0.1743 | 1.000000 | NO          | 10.473779 | 
120   | 7        | 4112.83300 | 4100.4686 | 5408.0000 | 6421.0 | 0.2262 | 1.000000 | NO          | 10.586065 | 
121   | 0        | 4119.39846 | 4119.3984 | 4931.0000 | 6421.0 | 0.1448 | 1.000000 | NO          | 10.645592 | 
122   | 1        | 4119.39846 | 4114.1528 | 3678.0000 | 6421.0 | 0.1710 | 1.000000 | NO          | 10.705470 | 
123   | 0        | 4149.84622 | 4149.8462 | 5958.0000 | 6421.0 | 0.1558 | 1.000000 | NO          | 10.765976 | 
124   | 1        | 4149.84622 | 4137.3808 | 4786.0000 | 6421.0 | 0.1731 | 1.000000 | NO          | 10.826322 | 
125   | 2        | 4149.84622 | 4131.0355 | 4551.0000 | 6421.0 | 0.1310 | 1.000000 | NO          | 10.887001 | 
126   | 3        | 4149.84622 | 4127.6066 | 4926.0000 | 6421.0 | 0.1826 | 1.000000 | NO          | 10.947050 | 
127   | 4        | 4149.84622 | 4109.9507 | 4082.0000 | 6421.0 | 0.1846 | 1.000000 | NO          | 11.007994 | 
128   | 5        | 4149.84622 | 4136.7182 | 4773.0000 | 6421.0 | 0.1855 | 1.000000 | NO          | 11.068079 | 
129   | 6        | 4149.84622 | 4095.6593 | 4310.0000 | 6421.0 | 0.2416 | 1.000000 | NO          | 11.127856 | 
130   | 7        | 4149.84622 | 4091.4895 | 3002.0000 | 6421.0 | 0.2393 | 1.000000 | NO          | 11.187943 | 
131   | 8        | 4149.84622 | 4118.5558 | 4595.0000 | 6421.0 | 0.0961 | 1.000000 | NO          | 11.247591 | 
132   | 9        | 4149.84622 | 4142.6106 | 4744.0000 | 6421.0 | 0.1629 | 1.000000 | NO          | 11.307173 | 
133   | 10       | 4149.84622 | 4130.4807 | 4827.0000 | 6421.0 | 0.1557 | 1.000000 | NO          | 11.366746 | 
134   | 0        | 4158.83024 | 4158.8302 | 4946.0000 | 6421.0 | 0.0868 | 0.500000 | NO          | 11.426390 | 
135   | 0        | 4170.82742 | 4170.8274 | 6061.0000 | 6421.0 | 0.0920 | 0.500000 | NO          | 11.485216 | 
136   | 0        | 4208.96435 | 4208.9643 | 3555.0000 | 6421.0 | 0.0690 | 0.500000 | NO          | 11.543586 | 
137   | 0        | 4270.24693 | 4270.2469 | 5241.0000 | 6421.0 | 0.0499 | 0.500000 | NO          | 11.607182 | 
138   | 1        | 4270.24693 | 4256.3505 | 4993.0000 | 6421.0 | 0.1118 | 0.500000 | NO          | 11.665447 | 
139   | 0        | 4300.12703 | 4300.1270 | 4169.0000 | 6421.0 | 0.0684 | 0.500000 | NO          | 11.723669 | 
140   | 0        | 4315.17843 | 4315.1784 | 5285.0000 | 6421.0 | 0.1014 | 0.500000 | NO          | 11.781939 | 
141   | 0        | 4381.43608 | 4381.4360 | 5416.0000 | 6421.0 | 0.0853 | 0.500000 | NO          | 11.840300 | 
142   | 0        | 4409.27261 | 4409.2726 | 3361.0000 | 6421.0 | 0.1246 | 0.500000 | NO          | 11.898486 | 
143   | 0        | 4450.86103 | 4450.8610 | 4615.0000 | 6421.0 | 0.0671 | 0.500000 | NO          | 11.956810 | 
144   | 0        | 4462.42873 | 4462.4287 | 5586.0000 | 6421.0 | 0.1010 | 0.500000 | NO          | 12.015025 | 
145   | 0        | 4492.74564 | 4492.7456 | 3854.0000 | 6421.0 | 0.0967 | 0.500000 | NO          | 12.073261 | 
146   | 0        | 4525.60430 | 4525.6043 | 3232.0000 | 6421.0 | 0.1006 | 0.500000 | NO          | 12.131659 | 
147   | 0        | 4547.74589 | 4547.7458 | 5723.0000 | 6421.0 | 0.0904 | 0.500000 | NO          | 12.189895 | 
148   | 0        | 4576.20984 | 4576.2098 | 5571.0000 | 6421.0 | 0.0748 | 0.500000 | NO          | 12.248224 | 
149   | 0        | 4608.96941 | 4608.9694 | 3320.0000 | 6421.0 | 0.0716 | 0.500000 | NO          | 12.306764 | 
150   | 0        | 4651.33908 | 4651.3390 | 6297.0000 | 6421.0 | 0.0596 | 0.500000 | NO          | 12.420589 | 
151   | 0        | 4664.06683 | 4664.0668 | 3075.0000 | 6421.0 | 0.0933 | 0.500000 | NO          | 12.479093 | 
152   | 0        | 4674.97884 | 4674.9788 | 6129.0000 | 6421.0 | 0.0596 | 0.500000 | NO          | 12.537440 | 
153   | 0        | 4674.99579 | 4674.9957 | 5217.0000 | 6421.0 | 0.0758 | 0.500000 | NO          | 12.595802 | 
154   | 0        | 4690.90783 | 4690.9078 | 5305.0000 | 6421.0 | 0.0875 | 0.500000 | NO          | 12.654062 | 
155   | 0        | 4707.96616 | 4707.9661 | 4296.0000 | 6421.0 | 0.0518 | 0.500000 | NO          | 12.712633 | 
156   | 0        | 4715.79659 | 4715.7965 | 4472.0000 | 6421.0 | 0.0571 | 0.500000 | NO          | 12.771103 | 
157   | 1        | 4715.79659 | 4707.0459 | 5083.0000 | 6421.0 | 0.0734 | 0.500000 | NO          | 12.829904 | 
158   | 2        | 4715.79659 | 4709.5200 | 5068.0000 | 6421.0 | 0.0974 | 0.500000 | NO          | 12.888359 | 
159   | 3        | 4715.79659 | 4696.9672 | 5294.0000 | 6421.0 | 0.1242 | 0.500000 | NO          | 12.946754 | 
160   | 0        | 4718.62650 | 4718.6265 | 3987.0000 | 6421.0 | 0.0502 | 0.500000 | NO          | 13.005147 | 
161   | 1        | 4718.62650 | 4710.6347 | 5457.0000 | 6421.0 | 0.0723 | 0.500000 | NO          | 13.063548 | 
162   | 0        | 4745.20347 | 4745.2034 | 5924.0000 | 6421.0 | 0.0551 | 0.500000 | NO          | 13.121914 | 
163   | 0        | 4746.08549 | 4746.0854 | 5287.0000 | 6421.0 | 0.0690 | 0.500000 | NO          | 13.180482 | 
164   | 1        | 4746.08549 | 4715.1247 | 5677.0000 | 6421.0 | 0.0994 | 0.500000 | NO          | 13.238739 | 
165   | 2        | 4746.08549 | 4733.9612 | 3307.0000 | 6421.0 | 0.0436 | 0.500000 | NO          | 13.297075 | 
166   | 0        | 4758.44226 | 4758.4422 | 4959.0000 | 6421.0 | 0.0411 | 0.500000 | NO          | 13.355518 | 
167   | 0        | 4758.83740 | 4758.8374 | 5815.0000 | 6421.0 | 0.0366 | 0.500000 | NO          | 13.413820 | 
168   | 1        | 4758.83740 | 4748.2857 | 4028.0000 | 6421.0 | 0.0862 | 0.500000 | NO          | 13.472114 | 
169   | 2        | 4758.83740 | 4734.3433 | 4742.0000 | 6421.0 | 0.0820 | 0.500000 | NO          | 13.530367 | 
170   | 0        | 4773.81542 | 4773.8154 | 4484.0000 | 6421.0 | 0.0454 | 0.500000 | NO          | 13.588701 | 
171   | 0        | 4775.34939 | 4775.3493 | 3676.0000 | 6421.0 | 0.0897 | 0.500000 | NO          | 13.647005 | 
172   | 1        | 4775.34939 | 4774.6528 | 5472.0000 | 6421.0 | 0.0766 | 0.500000 | NO          | 13.705278 | 
173   | 0        | 4779.27206 | 4779.2720 | 4533.0000 | 6421.0 | 0.0799 | 0.500000 | NO          | 13.763621 | 
174   | 0        | 4790.99775 | 4790.9977 | 5400.0000 | 6421.0 | 0.0744 | 0.500000 | NO          | 13.821983 | 
175   | 0        | 4795.33620 | 4795.3362 | 3330.0000 | 6421.0 | 0.0784 | 0.500000 | NO          | 13.880289 | 
176   | 0        | 4808.76104 | 4808.7610 | 4964.0000 | 6421.0 | 0.0533 | 0.500000 | NO          | 13.938524 | 
177   | 1        | 4808.76104 | 4796.2396 | 6234.0000 | 6421.0 | 0.0587 | 0.500000 | NO          | 13.996891 | 
178   | 2        | 4808.76104 | 4807.3908 | 4544.0000 | 6421.0 | 0.0497 | 0.500000 | NO          | 14.055049 | 
179   | 3        | 4808.76104 | 4800.8974 | 4113.0000 | 6421.0 | 0.1006 | 0.500000 | NO          | 14.114930 | 
180   | 0        | 4810.56733 | 4810.5673 | 6385.0000 | 6421.0 | 0.0526 | 0.500000 | NO          | 14.227100 | 
181   | 1        | 4810.56733 | 4798.5543 | 4115.0000 | 6421.0 | 0.0674 | 0.500000 | NO          | 14.285388 | 
182   | 2        | 4810.56733 | 4802.2377 | 3288.0000 | 6421.0 | 0.0456 | 0.500000 | NO          | 14.343753 | 
183   | 0        | 4833.18797 | 4833.1879 | 4820.0000 | 6421.0 | 0.0323 | 0.500000 | NO          | 14.402164 | 
184   | 1        | 4833.18797 | 4825.3560 | 4187.0000 | 6421.0 | 0.0606 | 0.500000 | NO          | 14.460507 | 
185   | 0        | 4840.45208 | 4840.4520 | 5753.0000 | 6421.0 | 0.0385 | 0.500000 | NO          | 14.518909 | 
186   | 1        | 4840.45208 | 4840.1010 | 6048.0000 | 6421.0 | 0.0580 | 0.500000 | NO          | 14.577253 | 
187   | 2        | 4840.45208 | 4830.5896 | 4970.0000 | 6421.0 | 0.0588 | 0.500000 | NO          | 14.635634 | 
188   | 3        | 4840.45208 | 4825.5083 | 4262.0000 | 6421.0 | 0.0897 | 0.500000 | NO          | 14.693859 | 
189   | 4        | 4840.45208 | 4833.0632 | 6010.0000 | 6421.0 | 0.0544 | 0.500000 | NO          | 14.752203 | 
190   | 5        | 4840.45208 | 4834.8663 | 4342.0000 | 6421.0 | 0.0439 | 0.500000 | NO          | 14.810529 | 
191   | 6        | 4840.45208 | 4831.1493 | 3974.0000 | 6421.0 | 0.0523 | 0.500000 | NO          | 14.869035 | 
192   | 7        | 4840.45208 | 4813.8141 | 4490.0000 | 6421.0 | 0.0936 | 0.500000 | NO          | 14.927298 | 
193   | 8        | 4840.45208 | 4814.7608 | 5110.0000 | 6421.0 | 0.0448 | 0.500000 | NO          | 14.985744 | 
194   | 9        | 4840.45208 | 4815.6555 | 4670.0000 | 6421.0 | 0.0607 | 0.500000 | NO          | 15.043995 | 
195   | 10       | 4840.45208 | 4801.3875 | 6834.0000 | 6421.0 | 0.1042 | 0.500000 | NO          | 15.102248 | 
196   | 1        | 4840.45208 | 4831.2062 | 5019.0000 | 6421.0 | 0.0316 | 0.250000 | NO          | 15.160502 | 
197   | 2        | 4840.45208 | 4835.8088 | 3120.0000 | 6421.0 | 0.0346 | 0.250000 | NO          | 15.219067 | 
198   | 0        | 4853.33187 | 4853.3318 | 4941.0000 | 6421.0 | 0.0245 | 0.250000 | NO          | 15.277443 | 
199   | 0        | 4874.77628 | 4874.7762 | 4779.0000 | 6421.0 | 0.0341 | 0.250000 | NO          | 15.336096 | 
200   | 0        | 4882.50798 | 4882.5079 | 5565.0000 | 6421.0 | 0.0315 | 0.250000 | NO          | 15.394536 | 
201   | 0        | 4895.78257 | 4895.7825 | 4679.0000 | 6421.0 | 0.0285 | 0.250000 | NO          | 15.453026 | 
202   | 1        | 4895.78257 | 4891.0611 | 6378.0000 | 6421.0 | 0.0394 | 0.250000 | NO          | 15.511397 | 
203   | 0        | 4911.80321 | 4911.8032 | 4031.0000 | 6421.0 | 0.0197 | 0.250000 | NO          | 15.569920 | 
204   | 0        | 4919.66777 | 4919.6677 | 3447.0000 | 6421.0 | 0.0403 | 0.250000 | NO          | 15.628458 | 
205   | 0        | 4921.52631 | 4921.5263 | 5204.0000 | 6421.0 | 0.0239 | 0.250000 | NO          | 15.686936 | 
206   | 0        | 4936.54517 | 4936.5451 | 5156.0000 | 6421.0 | 0.0207 | 0.250000 | NO          | 15.745512 | 
207   | 0        | 4943.11717 | 4943.1171 | 4684.0000 | 6421.0 | 0.0343 | 0.250000 | NO          | 15.804095 | 
208   | 0        | 4951.25239 | 4951.2523 | 3996.0000 | 6421.0 | 0.0533 | 0.250000 | NO          | 15.862697 | 
209   | 1        | 4951.25239 | 4949.4537 | 5817.0000 | 6421.0 | 0.0367 | 0.250000 | NO          | 15.921227 | 
210   | 0        | 4964.19555 | 4964.1955 | 4292.0000 | 6421.0 | 0.0262 | 0.250000 | NO          | 16.036148 | 
211   | 0        | 4970.35940 | 4970.3594 | 5106.0000 | 6421.0 | 0.0475 | 0.250000 | NO          | 16.096297 | 
212   | 1        | 4970.35940 | 4969.9527 | 5224.0000 | 6421.0 | 0.0447 | 0.250000 | NO          | 16.156795 | 
213   | 0        | 4978.69991 | 4978.6999 | 3689.0000 | 6421.0 | 0.0366 | 0.250000 | NO          | 16.217248 | 
214   | 0        | 4987.72317 | 4987.7231 | 5155.0000 | 6421.0 | 0.0171 | 0.250000 | NO          | 16.278115 | 
