Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
19    | 3        | 300.000000 | 8.837376  | 2432.0000 | 2756.0 | 0.5236 | 1.000000 | NO          | 1.478625  | 
20    | 4        | 300.000000 | 57.586037 | 2201.0000 | 2756.0 | 0.7324 | 1.000000 | NO          | 1.504731  | 
21    | 5        | 300.000000 | 190.79756 | 2558.0000 | 2756.0 | 0.5506 | 1.000000 | NO          | 1.531453  | 
22    | 0        | 321.216792 | 321.21679 | 2198.0000 | 2756.0 | 0.4678 | 1.000000 | NO          | 1.557633  | 
23    | 0        | 422.459598 | 422.45959 | 1724.0000 | 2756.0 | 0.5568 | 1.000000 | NO          | 1.583800  | 
24    | 0        | 441.590291 | 441.59029 | 2193.0000 | 2756.0 | 0.2592 | 1.000000 | NO          | 1.609962  | 
25    | 0        | 593.572218 | 593.57221 | 1578.0000 | 2756.0 | 0.4012 | 1.000000 | NO          | 1.636196  | 
26    | 0        | 692.865749 | 692.86574 | 2396.0000 | 2756.0 | 0.4593 | 1.000000 | NO          | 1.662529  | 
27    | 0        | 736.621566 | 736.62156 | 2345.0000 | 2756.0 | 0.3499 | 1.000000 | NO          | 1.688869  | 
28    | 0        | 786.107722 | 786.10772 | 2437.0000 | 2756.0 | 0.3402 | 1.000000 | NO          | 1.715217  | 
29    | 0        | 839.973262 | 839.97326 | 2077.0000 | 2756.0 | 0.3366 | 1.000000 | NO          | 1.741554  | 
30    | 0        | 897.832375 | 897.83237 | 2332.0000 | 2720.0 | 0.2907 | 1.000000 | NO          | 1.788315  | 
31    | 0        | 991.215871 | 991.21587 | 1909.0000 | 2720.0 | 0.2868 | 1.000000 | NO          | 1.817775  | 
32    | 1        | 991.215871 | 976.98963 | 2269.0000 | 2720.0 | 0.2428 | 1.000000 | NO          | 1.845421  | 
33    | 0        | 1015.88391 | 1015.8839 | 1911.0000 | 2720.0 | 0.2866 | 1.000000 | NO          | 1.871758  | 
34    | 0        | 1026.56599 | 1026.5659 | 2266.0000 | 2720.0 | 0.2200 | 1.000000 | NO          | 1.897964  | 
35    | 0        | 1054.94598 | 1054.9459 | 2352.0000 | 2720.0 | 0.2493 | 1.000000 | NO          | 1.924304  | 
36    | 0        | 1110.89879 | 1110.8987 | 2574.0000 | 2720.0 | 0.2946 | 1.000000 | NO          | 1.950705  | 
37    | 1        | 1110.89879 | 1074.9585 | 2220.0000 | 2720.0 | 0.4235 | 1.000000 | NO          | 1.976991  | 
38    | 2        | 1110.89879 | 1096.4856 | 2626.0000 | 2720.0 | 0.2182 | 1.000000 | NO          | 2.003394  | 
39    | 3        | 1110.89879 | 1099.1194 | 1893.0000 | 2720.0 | 0.2661 | 1.000000 | NO          | 2.029891  | 
40    | 4        | 1110.89879 | 1099.8393 | 1745.0000 | 2720.0 | 0.2096 | 1.000000 | NO          | 2.056192  | 
41    | 0        | 1157.53903 | 1157.5390 | 1893.0000 | 2720.0 | 0.1666 | 1.000000 | NO          | 2.082533  | 
42    | 1        | 1157.53903 | 1145.6325 | 2034.0000 | 2720.0 | 0.2610 | 1.000000 | NO          | 2.108885  | 
43    | 0        | 1200.32987 | 1200.3298 | 2099.0000 | 2720.0 | 0.3289 | 1.000000 | NO          | 2.135212  | 
44    | 0        | 1205.21123 | 1205.2112 | 1623.0000 | 2720.0 | 0.2334 | 1.000000 | NO          | 2.161538  | 
45    | 0        | 1293.72779 | 1293.7277 | 1975.0000 | 2720.0 | 0.1229 | 1.000000 | NO          | 2.187951  | 
46    | 0        | 1303.83499 | 1303.8349 | 1687.0000 | 2720.0 | 0.2190 | 1.000000 | NO          | 2.214377  | 
47    | 0        | 1321.72973 | 1321.7297 | 2038.0000 | 2720.0 | 0.2133 | 1.000000 | NO          | 2.240668  | 
48    | 1        | 1321.72973 | 1316.6338 | 1610.0000 | 2720.0 | 0.3665 | 1.000000 | NO          | 2.266948  | 
49    | 2        | 1321.72973 | 1320.6598 | 2493.0000 | 2720.0 | 0.1912 | 1.000000 | NO          | 2.293202  | 
50    | 0        | 1326.52323 | 1326.5232 | 2347.0000 | 2720.0 | 0.1969 | 1.000000 | NO          | 2.319455  | 
51    | 0        | 1328.19690 | 1328.1969 | 2183.0000 | 2720.0 | 0.2115 | 1.000000 | NO          | 2.345759  | 
52    | 1        | 1328.19690 | 1310.4678 | 2244.0000 | 2720.0 | 0.3299 | 1.000000 | NO          | 2.372020  | 
53    | 2        | 1328.19690 | 1327.2404 | 2549.0000 | 2720.0 | 0.2186 | 1.000000 | NO          | 2.398899  | 
54    | 3        | 1328.19690 | 1326.6540 | 2080.0000 | 2720.0 | 0.1976 | 1.000000 | NO          | 2.425275  | 
55    | 0        | 1396.70571 | 1396.7057 | 1773.0000 | 2720.0 | 0.1978 | 1.000000 | NO          | 2.451671  | 
56    | 0        | 1447.52370 | 1447.5237 | 2480.0000 | 2720.0 | 0.1467 | 1.000000 | NO          | 2.478016  | 
57    | 1        | 1447.52370 | 1391.2148 | 2224.0000 | 2720.0 | 0.3423 | 1.000000 | NO          | 2.504312  | 
58    | 2        | 1447.52370 | 1388.3849 | 2335.0000 | 2720.0 | 0.2034 | 1.000000 | NO          | 2.530567  | 
59    | 3        | 1447.52370 | 1445.1855 | 2560.0000 | 2720.0 | 0.2092 | 1.000000 | NO          | 2.556903  | 
60    | 4        | 1447.52370 | 1412.3636 | 2425.0000 | 2720.0 | 0.2226 | 1.000000 | NO          | 2.602065  | 
61    | 5        | 1447.52370 | 1430.9294 | 1828.0000 | 2720.0 | 0.1963 | 1.000000 | NO          | 2.628388  | 
62    | 6        | 1447.52370 | 1415.8958 | 1907.0000 | 2720.0 | 0.1855 | 1.000000 | NO          | 2.654929  | 
63    | 7        | 1447.52370 | 1405.6903 | 1964.0000 | 2720.0 | 0.3128 | 1.000000 | NO          | 2.681185  | 
64    | 8        | 1447.52370 | 1418.6334 | 1883.0000 | 2720.0 | 0.2027 | 1.000000 | NO          | 2.707451  | 
65    | 9        | 1447.52370 | 1391.6569 | 2322.0000 | 2720.0 | 0.1740 | 1.000000 | NO          | 2.733655  | 
66    | 10       | 1447.52370 | 1428.9767 | 2578.0000 | 2720.0 | 0.2014 | 1.000000 | NO          | 2.760007  | 
67    | 11       | 1447.52370 | 1422.2780 | 2252.0000 | 2720.0 | 0.1921 | 1.000000 | NO          | 2.786261  | 
68    | 0        | 1452.97261 | 1452.9726 | 2215.0000 | 2720.0 | 0.2957 | 1.000000 | NO          | 2.812531  | 
69    | 0        | 1485.16359 | 1485.1635 | 2012.0000 | 2720.0 | 0.1955 | 1.000000 | NO          | 2.838747  | 
70    | 1        | 1485.16359 | 1464.6437 | 2078.0000 | 2720.0 | 0.1572 | 1.000000 | NO          | 2.865061  | 
71    | 0        | 1508.92459 | 1508.9245 | 1751.0000 | 2720.0 | 0.1681 | 1.000000 | NO          | 2.891395  | 
72    | 1        | 1508.92459 | 1484.0926 | 2537.0000 | 2720.0 | 0.1563 | 1.000000 | NO          | 2.917718  | 
73    | 2        | 1508.92459 | 1462.4634 | 1926.0000 | 2720.0 | 0.1939 | 1.000000 | NO          | 2.944030  | 
74    | 3        | 1508.92459 | 1414.8338 | 1922.0000 | 2720.0 | 0.3243 | 1.000000 | NO          | 2.970596  | 
75    | 4        | 1508.92459 | 1444.3657 | 2412.0000 | 2720.0 | 0.1589 | 1.000000 | NO          | 2.996855  | 
76    | 5        | 1508.92459 | 1497.5574 | 1963.0000 | 2720.0 | 0.2047 | 1.000000 | NO          | 3.023150  | 
77    | 0        | 1509.40116 | 1509.4011 | 2033.0000 | 2720.0 | 0.2853 | 1.000000 | NO          | 3.049450  | 
78    | 1        | 1509.40116 | 1507.5458 | 1868.0000 | 2720.0 | 0.1714 | 1.000000 | NO          | 3.075783  | 
79    | 2        | 1509.40116 | 1491.1949 | 2475.0000 | 2720.0 | 0.2617 | 1.000000 | NO          | 3.101998  | 
80    | 3        | 1509.40116 | 1474.7520 | 1892.0000 | 2720.0 | 0.1989 | 1.000000 | NO          | 3.128384  | 
81    | 0        | 1524.03955 | 1524.0395 | 1997.0000 | 2720.0 | 0.2030 | 1.000000 | NO          | 3.154729  | 
82    | 1        | 1524.03955 | 1516.9889 | 2528.0000 | 2720.0 | 0.1988 | 1.000000 | NO          | 3.181222  | 
83    | 0        | 1531.20219 | 1531.2021 | 2227.0000 | 2720.0 | 0.1745 | 1.000000 | NO          | 3.207672  | 
84    | 1        | 1531.20219 | 1523.0487 | 2182.0000 | 2720.0 | 0.1856 | 1.000000 | NO          | 3.234031  | 
85    | 2        | 1531.20219 | 1530.8399 | 2097.0000 | 2720.0 | 0.2001 | 1.000000 | NO          | 3.260328  | 
86    | 3        | 1531.20219 | 1498.3011 | 2287.0000 | 2720.0 | 0.2703 | 1.000000 | NO          | 3.286599  | 
87    | 4        | 1531.20219 | 1503.3925 | 1837.0000 | 2720.0 | 0.1936 | 1.000000 | NO          | 3.312841  | 
88    | 5        | 1531.20219 | 1506.6752 | 2443.0000 | 2720.0 | 0.1353 | 1.000000 | NO          | 3.339187  | 
89    | 6        | 1531.20219 | 1501.3186 | 2219.0000 | 2720.0 | 0.2055 | 1.000000 | NO          | 3.365545  | 
90    | 7        | 1531.20219 | 1489.1958 | 2139.0000 | 2720.0 | 0.2229 | 1.000000 | NO          | 3.411445  | 
91    | 8        | 1531.20219 | 1483.4739 | 2329.0000 | 2720.0 | 0.1912 | 1.000000 | NO          | 3.437777  | 
92    | 9        | 1531.20219 | 1504.6319 | 1953.0000 | 2720.0 | 0.2182 | 1.000000 | NO          | 3.464136  | 
93    | 0        | 1534.94860 | 1534.9486 | 1629.0000 | 2720.0 | 0.1869 | 1.000000 | NO          | 3.490497  | 
94    | 0        | 1555.91735 | 1555.9173 | 1964.0000 | 2720.0 | 0.1378 | 1.000000 | NO          | 3.516804  | 
95    | 1        | 1555.91735 | 1537.1702 | 1721.0000 | 2720.0 | 0.1713 | 1.000000 | NO          | 3.543080  | 
96    | 2        | 1555.91735 | 1531.1464 | 2249.0000 | 2720.0 | 0.1761 | 1.000000 | NO          | 3.569444  | 
97    | 3        | 1555.91735 | 1530.5105 | 1715.0000 | 2720.0 | 0.1963 | 1.000000 | NO          | 3.595788  | 
98    | 4        | 1555.91735 | 1511.2795 | 2226.0000 | 2720.0 | 0.2700 | 1.000000 | NO          | 3.622063  | 
99    | 5        | 1555.91735 | 1501.8220 | 2445.0000 | 2720.0 | 0.1993 | 1.000000 | NO          | 3.648306  | 
100   | 6        | 1555.91735 | 1506.0469 | 2059.0000 | 2720.0 | 0.1845 | 1.000000 | NO          | 3.674560  | 
101   | 7        | 1555.91735 | 1539.4178 | 2329.0000 | 2720.0 | 0.1884 | 1.000000 | NO          | 3.700918  | 
102   | 8        | 1555.91735 | 1487.5707 | 1751.0000 | 2720.0 | 0.2803 | 1.000000 | NO          | 3.727233  | 
103   | 9        | 1555.91735 | 1513.5042 | 2185.0000 | 2720.0 | 0.1523 | 1.000000 | NO          | 3.753531  | 
104   | 10       | 1555.91735 | 1497.7422 | 1566.0000 | 2720.0 | 0.1895 | 1.000000 | NO          | 3.779874  | 
105   | 11       | 1555.91735 | 1490.9412 | 2447.0000 | 2720.0 | 0.1473 | 1.000000 | NO          | 3.806242  | 
106   | 0        | 1559.30850 | 1559.3085 | 1914.0000 | 2720.0 | 0.2475 | 1.000000 | NO          | 3.832623  | 
107   | 0        | 1563.29679 | 1563.2967 | 1536.0000 | 2720.0 | 0.2458 | 1.000000 | NO          | 3.858967  | 
108   | 0        | 1577.18033 | 1577.1803 | 2136.0000 | 2720.0 | 0.1467 | 1.000000 | NO          | 3.885303  | 
109   | 1        | 1577.18033 | 1555.3686 | 1910.0000 | 2720.0 | 0.1739 | 1.000000 | NO          | 3.911623  | 
110   | 2        | 1577.18033 | 1528.4982 | 2279.0000 | 2720.0 | 0.2205 | 1.000000 | NO          | 3.937876  | 
111   | 3        | 1577.18033 | 1512.2585 | 1762.0000 | 2720.0 | 0.1761 | 1.000000 | NO          | 3.964164  | 
112   | 4        | 1577.18033 | 1547.5297 | 2340.0000 | 2720.0 | 0.1762 | 1.000000 | NO          | 3.990499  | 
113   | 5        | 1577.18033 | 1541.1580 | 2009.0000 | 2720.0 | 0.1662 | 1.000000 | NO          | 4.016841  | 
114   | 6        | 1577.18033 | 1537.9622 | 1607.0000 | 2720.0 | 0.2409 | 1.000000 | NO          | 4.043132  | 
115   | 7        | 1577.18033 | 1549.9921 | 2270.0000 | 2720.0 | 0.1683 | 1.000000 | NO          | 4.069457  | 
116   | 8        | 1577.18033 | 1554.2711 | 1826.0000 | 2720.0 | 0.1912 | 1.000000 | NO          | 4.095739  | 
117   | 9        | 1577.18033 | 1561.1710 | 2414.0000 | 2720.0 | 0.1968 | 1.000000 | NO          | 4.122041  | 
118   | 10       | 1577.18033 | 1557.7458 | 2058.0000 | 2720.0 | 0.2535 | 1.000000 | NO          | 4.148321  | 
119   | 0        | 1591.33844 | 1591.3384 | 2124.0000 | 2720.0 | 0.1981 | 1.000000 | NO          | 4.174741  | 
120   | 1        | 1591.33844 | 1512.9508 | 1918.0000 | 2720.0 | 0.3363 | 1.000000 | NO          | 4.220102  | 
121   | 2        | 1591.33844 | 1568.9513 | 1964.0000 | 2720.0 | 0.1761 | 1.000000 | NO          | 4.246620  | 
122   | 3        | 1591.33844 | 1552.0813 | 2109.0000 | 2720.0 | 0.1861 | 1.000000 | NO          | 4.273053  | 
123   | 4        | 1591.33844 | 1559.3956 | 2406.0000 | 2720.0 | 0.1810 | 1.000000 | NO          | 4.299468  | 
124   | 5        | 1591.33844 | 1586.8630 | 2213.0000 | 2720.0 | 0.2022 | 1.000000 | NO          | 4.325795  | 
125   | 6        | 1591.33844 | 1579.8786 | 2198.0000 | 2720.0 | 0.2689 | 1.000000 | NO          | 4.352163  | 
126   | 7        | 1591.33844 | 1550.1281 | 1812.0000 | 2720.0 | 0.2229 | 1.000000 | NO          | 4.378536  | 
127   | 8        | 1591.33844 | 1534.6855 | 2177.0000 | 2720.0 | 0.1531 | 1.000000 | NO          | 4.404937  | 
128   | 9        | 1591.33844 | 1554.1277 | 1933.0000 | 2720.0 | 0.1533 | 1.000000 | NO          | 4.431300  | 
129   | 0        | 1591.97982 | 1591.9798 | 2275.0000 | 2720.0 | 0.2008 | 1.000000 | NO          | 4.457713  | 
130   | 1        | 1591.97982 | 1578.0031 | 1644.0000 | 2720.0 | 0.2846 | 1.000000 | NO          | 4.484058  | 
131   | 2        | 1591.97982 | 1579.0857 | 2118.0000 | 2720.0 | 0.1890 | 1.000000 | NO          | 4.510435  | 
132   | 3        | 1591.97982 | 1524.9315 | 1727.0000 | 2720.0 | 0.2858 | 1.000000 | NO          | 4.536780  | 
133   | 4        | 1591.97982 | 1559.2530 | 1827.0000 | 2720.0 | 0.2361 | 1.000000 | NO          | 4.563105  | 
134   | 5        | 1591.97982 | 1548.6609 | 2190.0000 | 2720.0 | 0.2610 | 1.000000 | NO          | 4.589481  | 
135   | 6        | 1591.97982 | 1591.9196 | 1814.0000 | 2720.0 | 0.1786 | 1.000000 | NO          | 4.615881  | 
136   | 7        | 1591.97982 | 1565.2821 | 2451.0000 | 2720.0 | 0.1954 | 1.000000 | NO          | 4.642197  | 
137   | 8        | 1591.97982 | 1555.8221 | 2078.0000 | 2720.0 | 0.1758 | 1.000000 | NO          | 4.668586  | 
138   | 9        | 1591.97982 | 1559.1879 | 2108.0000 | 2720.0 | 0.1811 | 1.000000 | NO          | 4.695030  | 
139   | 10       | 1591.97982 | 1573.7460 | 2435.0000 | 2720.0 | 0.1705 | 1.000000 | NO          | 4.721433  | 
140   | 11       | 1591.97982 | 1567.6160 | 2327.0000 | 2720.0 | 0.1973 | 1.000000 | NO          | 4.747814  | 
141   | 12       | 1591.97982 | 1564.1515 | 2024.0000 | 2720.0 | 0.1811 | 1.000000 | NO          | 4.774168  | 
142   | 0        | 1599.70151 | 1599.7015 | 2106.0000 | 2720.0 | 0.1832 | 1.000000 | NO          | 4.800549  | 
143   | 1        | 1599.70151 | 1569.0086 | 1856.0000 | 2720.0 | 0.2728 | 1.000000 | NO          | 4.826943  | 
144   | 2        | 1599.70151 | 1567.1363 | 1856.0000 | 2720.0 | 0.1297 | 1.000000 | NO          | 4.853203  | 
145   | 3        | 1599.70151 | 1556.9937 | 1669.0000 | 2720.0 | 0.1836 | 1.000000 | NO          | 4.879550  | 
146   | 4        | 1599.70151 | 1556.0546 | 1810.0000 | 2720.0 | 0.2514 | 1.000000 | NO          | 4.905813  | 
147   | 5        | 1599.70151 | 1549.5373 | 2437.0000 | 2720.0 | 0.2170 | 1.000000 | NO          | 4.933172  | 
148   | 6        | 1599.70151 | 1556.6371 | 2012.0000 | 2720.0 | 0.1525 | 1.000000 | NO          | 4.959643  | 
149   | 7        | 1599.70151 | 1570.8744 | 1691.0000 | 2720.0 | 0.1651 | 1.000000 | NO          | 4.986032  | 
150   | 8        | 1599.70151 | 1556.9289 | 1972.0000 | 2720.0 | 0.1927 | 1.000000 | NO          | 5.031929  | 
151   | 9        | 1599.70151 | 1539.2682 | 2173.0000 | 2720.0 | 0.2672 | 1.000000 | NO          | 5.058326  | 
152   | 10       | 1599.70151 | 1541.0304 | 1652.0000 | 2720.0 | 0.2719 | 1.000000 | NO          | 5.084602  | 
153   | 11       | 1599.70151 | 1562.3335 | 2522.0000 | 2720.0 | 0.0966 | 1.000000 | NO          | 5.110955  | 
154   | 12       | 1599.70151 | 1559.6324 | 1901.0000 | 2720.0 | 0.1666 | 1.000000 | NO          | 5.137231  | 
155   | 13       | 1599.70151 | 1591.0217 | 2144.0000 | 2720.0 | 0.2706 | 1.000000 | NO          | 5.163567  | 
156   | 14       | 1599.70151 | 1567.4402 | 1885.0000 | 2720.0 | 0.1742 | 1.000000 | NO          | 5.189910  | 
157   | 15       | 1599.70151 | 1580.3612 | 2105.0000 | 2720.0 | 0.1309 | 1.000000 | NO          | 5.216249  | 
158   | 0        | 1600.97349 | 1600.9734 | 2071.0000 | 2720.0 | 0.0763 | 0.500000 | NO          | 5.242694  | 
159   | 0        | 1646.63803 | 1646.6380 | 2311.0000 | 2720.0 | 0.1194 | 0.500000 | NO          | 5.269073  | 
160   | 0        | 1659.54408 | 1659.5440 | 1651.0000 | 2720.0 | 0.0741 | 0.500000 | NO          | 5.295483  | 
161   | 0        | 1672.95193 | 1672.9519 | 2310.0000 | 2720.0 | 0.1130 | 0.500000 | NO          | 5.321861  | 
162   | 0        | 1684.48384 | 1684.4838 | 1957.0000 | 2720.0 | 0.1296 | 0.500000 | NO          | 5.349917  | 
163   | 0        | 1707.37723 | 1707.3772 | 1780.0000 | 2720.0 | 0.1379 | 0.500000 | NO          | 5.376431  | 
164   | 0        | 1720.30571 | 1720.3057 | 1939.0000 | 2720.0 | 0.1041 | 0.500000 | NO          | 5.403194  | 
165   | 0        | 1742.97469 | 1742.9746 | 2318.0000 | 2720.0 | 0.1131 | 0.500000 | NO          | 5.429603  | 
166   | 0        | 1774.05278 | 1774.0527 | 1953.0000 | 2720.0 | 0.0943 | 0.500000 | NO          | 5.456075  | 
167   | 1        | 1774.05278 | 1772.4771 | 2157.0000 | 2720.0 | 0.1221 | 0.500000 | NO          | 5.482459  | 
168   | 0        | 1795.42346 | 1795.4234 | 1806.0000 | 2720.0 | 0.0949 | 0.500000 | NO          | 5.508944  | 
169   | 0        | 1800.40902 | 1800.4090 | 2202.0000 | 2720.0 | 0.0931 | 0.500000 | NO          | 5.535374  | 
170   | 0        | 1801.40423 | 1801.4042 | 2224.0000 | 2720.0 | 0.1176 | 0.500000 | NO          | 5.561749  | 
171   | 0        | 1808.71994 | 1808.7199 | 1666.0000 | 2720.0 | 0.1067 | 0.500000 | NO          | 5.588128  | 
172   | 0        | 1815.96690 | 1815.9669 | 2132.0000 | 2720.0 | 0.0634 | 0.500000 | NO          | 5.614532  | 
173   | 0        | 1826.82904 | 1826.8290 | 2206.0000 | 2720.0 | 0.0906 | 0.500000 | NO          | 5.640933  | 
174   | 0        | 1832.92517 | 1832.9251 | 1843.0000 | 2720.0 | 0.0732 | 0.500000 | NO          | 5.667381  | 
175   | 0        | 1840.75779 | 1840.7577 | 2360.0000 | 2720.0 | 0.0851 | 0.500000 | NO          | 5.693794  | 
176   | 1        | 1840.75779 | 1820.4004 | 2125.0000 | 2720.0 | 0.0948 | 0.500000 | NO          | 5.720203  | 
177   | 2        | 1840.75779 | 1828.9208 | 1659.0000 | 2720.0 | 0.0796 | 0.500000 | NO          | 5.746678  | 
178   | 3        | 1840.75779 | 1828.7934 | 1991.0000 | 2720.0 | 0.0878 | 0.500000 | NO          | 5.773145  | 
179   | 0        | 1843.96724 | 1843.9672 | 2367.0000 | 2720.0 | 0.0831 | 0.500000 | NO          | 5.799598  | 
180   | 0        | 1847.65546 | 1847.6554 | 2302.0000 | 2597.0 | 0.1075 | 0.500000 | NO          | 5.846647  | 
181   | 1        | 1847.65546 | 1847.3464 | 1947.0000 | 2597.0 | 0.0761 | 0.500000 | NO          | 5.875165  | 
182   | 0        | 1850.10824 | 1850.1082 | 2099.0000 | 2597.0 | 0.0653 | 0.500000 | NO          | 5.902527  | 
183   | 1        | 1850.10824 | 1842.9015 | 1800.0000 | 2597.0 | 0.0929 | 0.500000 | NO          | 5.929002  | 
184   | 0        | 1854.42986 | 1854.4298 | 2269.0000 | 2597.0 | 0.0686 | 0.500000 | NO          | 5.955576  | 
185   | 0        | 1874.28248 | 1874.2824 | 2267.0000 | 2597.0 | 0.0711 | 0.500000 | NO          | 5.982122  | 
186   | 0        | 1874.62615 | 1874.6261 | 1873.0000 | 2597.0 | 0.0599 | 0.500000 | NO          | 6.008565  | 
187   | 1        | 1874.62615 | 1862.8801 | 2003.0000 | 2597.0 | 0.1095 | 0.500000 | NO          | 6.034994  | 
188   | 2        | 1874.62615 | 1858.6205 | 1622.0000 | 2597.0 | 0.0824 | 0.500000 | NO          | 6.061450  | 
189   | 3        | 1874.62615 | 1868.0646 | 1841.0000 | 2597.0 | 0.0472 | 0.500000 | NO          | 6.088238  | 
190   | 4        | 1874.62615 | 1874.5326 | 2299.0000 | 2597.0 | 0.0611 | 0.500000 | NO          | 6.114771  | 
191   | 5        | 1874.62615 | 1873.9980 | 2165.0000 | 2597.0 | 0.0545 | 0.500000 | NO          | 6.141282  | 
192   | 0        | 1878.60477 | 1878.6047 | 2362.0000 | 2597.0 | 0.0539 | 0.500000 | NO          | 6.167692  | 
193   | 0        | 1885.22614 | 1885.2261 | 1955.0000 | 2597.0 | 0.0620 | 0.500000 | NO          | 6.194203  | 
194   | 0        | 1889.31617 | 1889.3161 | 2373.0000 | 2597.0 | 0.0625 | 0.500000 | NO          | 6.220631  | 
195   | 1        | 1889.31617 | 1886.2204 | 1700.0000 | 2597.0 | 0.0829 | 0.500000 | NO          | 6.247078  | 
196   | 2        | 1889.31617 | 1881.5532 | 1809.0000 | 2597.0 | 0.0588 | 0.500000 | NO          | 6.273478  | 
197   | 3        | 1889.31617 | 1888.7532 | 2025.0000 | 2597.0 | 0.0595 | 0.500000 | NO          | 6.299873  | 
198   | 0        | 1890.64009 | 1890.6400 | 2409.0000 | 2597.0 | 0.0607 | 0.500000 | NO          | 6.326259  | 
199   | 0        | 1896.81263 | 1896.8126 | 1934.0000 | 2597.0 | 0.0594 | 0.500000 | NO          | 6.352726  | 
200   | 1        | 1896.81263 | 1887.2798 | 2162.0000 | 2597.0 | 0.0654 | 0.500000 | NO          | 6.379074  | 
201   | 2        | 1896.81263 | 1888.4474 | 1843.0000 | 2597.0 | 0.0562 | 0.500000 | NO          | 6.405353  | 
202   | 3        | 1896.81263 | 1885.7616 | 2157.0000 | 2597.0 | 0.0496 | 0.500000 | NO          | 6.431689  | 
203   | 4        | 1896.81263 | 1893.5334 | 2187.0000 | 2597.0 | 0.0695 | 0.500000 | NO          | 6.458192  | 
204   | 5        | 1896.81263 | 1879.9844 | 1729.0000 | 2597.0 | 0.0772 | 0.500000 | NO          | 6.484495  | 
205   | 6        | 1896.81263 | 1892.1392 | 2240.0000 | 2597.0 | 0.0601 | 0.500000 | NO          | 6.510834  | 
206   | 7        | 1896.81263 | 1887.8458 | 1899.0000 | 2597.0 | 0.0681 | 0.500000 | NO          | 6.537157  | 
207   | 8        | 1896.81263 | 1892.3589 | 1924.0000 | 2597.0 | 0.0678 | 0.500000 | NO          | 6.563561  | 
208   | 9        | 1896.81263 | 1891.4178 | 1968.0000 | 2597.0 | 0.0597 | 0.500000 | NO          | 6.589957  | 
209   | 0        | 1903.36283 | 1903.3628 | 2312.0000 | 2597.0 | 0.0653 | 0.500000 | NO          | 6.616334  | 
210   | 0        | 1903.40380 | 1903.4038 | 1731.0000 | 2597.0 | 0.0691 | 0.500000 | NO          | 6.661619  | 
211   | 1        | 1903.40380 | 1899.7937 | 2086.0000 | 2597.0 | 0.0500 | 0.500000 | NO          | 6.688078  | 
212   | 2        | 1903.40380 | 1901.3753 | 1931.0000 | 2597.0 | 0.0517 | 0.500000 | NO          | 6.714486  | 
213   | 3        | 1903.40380 | 1881.7738 | 2070.0000 | 2597.0 | 0.0875 | 0.500000 | NO          | 6.740931  | 
214   | 4        | 1903.40380 | 1877.8144 | 2545.0000 | 2597.0 | 0.0884 | 0.500000 | NO          | 6.767333  | 
