Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
113   | 0        | 3129.63237 | 3129.6323 | 4943.0000 | 4806.0 | 0.1032 | 1.000000 | NO          | 6.392379  | 
114   | 0        | 3129.67297 | 3129.6729 | 2873.0000 | 4806.0 | 0.1304 | 1.000000 | NO          | 6.434034  | 
115   | 1        | 3129.67297 | 3114.0938 | 3355.0000 | 4806.0 | 0.1140 | 1.000000 | NO          | 6.477149  | 
116   | 2        | 3129.67297 | 3119.3153 | 5011.0000 | 4806.0 | 0.1367 | 1.000000 | NO          | 6.521803  | 
117   | 3        | 3129.67297 | 3107.7702 | 3778.0000 | 4806.0 | 0.1590 | 1.000000 | NO          | 6.563896  | 
118   | 0        | 3130.69712 | 3130.6971 | 3306.0000 | 4806.0 | 0.1330 | 1.000000 | NO          | 6.605850  | 
119   | 0        | 3149.22820 | 3149.2282 | 3617.0000 | 4806.0 | 0.0993 | 1.000000 | NO          | 6.649294  | 
120   | 0        | 3178.25935 | 3178.2593 | 4250.0000 | 4806.0 | 0.1315 | 1.000000 | NO          | 6.732125  | 
121   | 1        | 3178.25935 | 3145.4350 | 4223.0000 | 4806.0 | 0.2518 | 1.000000 | NO          | 6.771289  | 
122   | 2        | 3178.25935 | 3156.3718 | 3190.0000 | 4806.0 | 0.1338 | 1.000000 | NO          | 6.810330  | 
123   | 3        | 3178.25935 | 3122.1454 | 4322.0000 | 4806.0 | 0.2068 | 1.000000 | NO          | 6.849386  | 
124   | 4        | 3178.25935 | 3155.3798 | 3677.0000 | 4806.0 | 0.2143 | 1.000000 | NO          | 6.888456  | 
125   | 5        | 3178.25935 | 3139.5382 | 4359.0000 | 4806.0 | 0.2315 | 1.000000 | NO          | 6.927492  | 
126   | 6        | 3178.25935 | 3143.4766 | 4601.0000 | 4806.0 | 0.1469 | 1.000000 | NO          | 6.966541  | 
127   | 7        | 3178.25935 | 3162.3396 | 3205.0000 | 4806.0 | 0.1455 | 1.000000 | NO          | 7.005546  | 
128   | 8        | 3178.25935 | 3170.0559 | 2810.0000 | 4806.0 | 0.1638 | 1.000000 | NO          | 7.045803  | 
129   | 9        | 3178.25935 | 3176.8649 | 2719.0000 | 4806.0 | 0.1777 | 1.000000 | NO          | 7.086363  | 
130   | 0        | 3194.37921 | 3194.3792 | 3770.0000 | 4806.0 | 0.1597 | 1.000000 | NO          | 7.125566  | 
131   | 0        | 3194.70500 | 3194.7050 | 3726.0000 | 4806.0 | 0.1381 | 1.000000 | NO          | 7.164630  | 
132   | 0        | 3210.06966 | 3210.0696 | 4606.0000 | 4806.0 | 0.1762 | 1.000000 | NO          | 7.203539  | 
133   | 1        | 3210.06966 | 3185.5717 | 2668.0000 | 4806.0 | 0.1576 | 1.000000 | NO          | 7.242567  | 
134   | 0        | 3210.68767 | 3210.6876 | 3892.0000 | 4806.0 | 0.0923 | 1.000000 | NO          | 7.281638  | 
135   | 1        | 3210.68767 | 3190.9663 | 4569.0000 | 4806.0 | 0.2698 | 1.000000 | NO          | 7.320567  | 
136   | 2        | 3210.68767 | 3166.3688 | 3971.0000 | 4806.0 | 0.2235 | 1.000000 | NO          | 7.359585  | 
137   | 3        | 3210.68767 | 3195.9206 | 3072.0000 | 4806.0 | 0.1569 | 1.000000 | NO          | 7.399272  | 
138   | 4        | 3210.68767 | 3176.0544 | 3844.0000 | 4806.0 | 0.1767 | 1.000000 | NO          | 7.438280  | 
139   | 5        | 3210.68767 | 3181.0419 | 3988.0000 | 4806.0 | 0.1271 | 1.000000 | NO          | 7.476444  | 
140   | 6        | 3210.68767 | 3206.3436 | 2616.0000 | 4806.0 | 0.1089 | 1.000000 | NO          | 7.514537  | 
141   | 0        | 3232.46511 | 3232.4651 | 3924.0000 | 4806.0 | 0.1226 | 1.000000 | NO          | 7.552665  | 
142   | 1        | 3232.46511 | 3217.5173 | 4463.0000 | 4806.0 | 0.1266 | 1.000000 | NO          | 7.590700  | 
143   | 2        | 3232.46511 | 3207.6882 | 2922.0000 | 4806.0 | 0.1671 | 1.000000 | NO          | 7.628902  | 
144   | 3        | 3232.46511 | 3205.3186 | 4661.0000 | 4806.0 | 0.0944 | 1.000000 | NO          | 7.666949  | 
145   | 4        | 3232.46511 | 3226.5813 | 4601.0000 | 4806.0 | 0.0871 | 1.000000 | NO          | 7.705248  | 
146   | 5        | 3232.46511 | 3195.3639 | 4422.0000 | 4806.0 | 0.1546 | 1.000000 | NO          | 7.743369  | 
147   | 6        | 3232.46511 | 3197.2230 | 4646.0000 | 4806.0 | 0.1871 | 1.000000 | NO          | 7.781464  | 
148   | 7        | 3232.46511 | 3185.1457 | 3815.0000 | 4806.0 | 0.2063 | 1.000000 | NO          | 7.819484  | 
149   | 8        | 3232.46511 | 3194.7258 | 4423.0000 | 4806.0 | 0.1563 | 1.000000 | NO          | 7.857456  | 
150   | 9        | 3232.46511 | 3202.1320 | 2648.0000 | 4806.0 | 0.1451 | 1.000000 | NO          | 7.934270  | 
151   | 10       | 3232.46511 | 3199.8791 | 4191.0000 | 4806.0 | 0.1647 | 1.000000 | NO          | 7.972712  | 
152   | 0        | 3249.32670 | 3249.3267 | 3822.0000 | 4806.0 | 0.0950 | 1.000000 | NO          | 8.010920  | 
153   | 1        | 3249.32670 | 3224.0827 | 4210.0000 | 4806.0 | 0.1999 | 1.000000 | NO          | 8.048962  | 
154   | 2        | 3249.32670 | 3223.7726 | 3483.0000 | 4806.0 | 0.2009 | 1.000000 | NO          | 8.087027  | 
155   | 3        | 3249.32670 | 3202.6306 | 5021.0000 | 4806.0 | 0.2060 | 1.000000 | NO          | 8.125086  | 
156   | 4        | 3249.32670 | 3216.8440 | 3730.0000 | 4806.0 | 0.1296 | 1.000000 | NO          | 8.163119  | 
157   | 5        | 3249.32670 | 3222.1514 | 3737.0000 | 4806.0 | 0.1207 | 1.000000 | NO          | 8.201177  | 
158   | 6        | 3249.32670 | 3236.5630 | 3708.0000 | 4806.0 | 0.1281 | 1.000000 | NO          | 8.239305  | 
159   | 7        | 3249.32670 | 3212.6559 | 4381.0000 | 4806.0 | 0.1741 | 1.000000 | NO          | 8.277324  | 
160   | 8        | 3249.32670 | 3219.8821 | 2654.0000 | 4806.0 | 0.0914 | 1.000000 | NO          | 8.315424  | 
161   | 9        | 3249.32670 | 3221.3060 | 5006.0000 | 4806.0 | 0.1530 | 1.000000 | NO          | 8.353484  | 
162   | 10       | 3249.32670 | 3191.3480 | 3079.0000 | 4806.0 | 0.1475 | 1.000000 | NO          | 8.391504  | 
163   | 11       | 3249.32670 | 3236.8135 | 3048.0000 | 4806.0 | 0.1531 | 1.000000 | NO          | 8.429581  | 
164   | 0        | 3256.71361 | 3256.7136 | 3265.0000 | 4806.0 | 0.1210 | 1.000000 | NO          | 8.477631  | 
165   | 1        | 3256.71361 | 3204.9343 | 4400.0000 | 4806.0 | 0.2062 | 1.000000 | NO          | 8.516618  | 
166   | 2        | 3256.71361 | 3159.7642 | 3307.0000 | 4806.0 | 0.2309 | 1.000000 | NO          | 8.554633  | 
167   | 3        | 3256.71361 | 3190.8809 | 4301.0000 | 4806.0 | 0.0763 | 1.000000 | NO          | 8.595471  | 
168   | 4        | 3256.71361 | 3215.5041 | 4622.0000 | 4806.0 | 0.1596 | 1.000000 | NO          | 8.633530  | 
169   | 5        | 3256.71361 | 3184.5073 | 3725.0000 | 4806.0 | 0.2189 | 1.000000 | NO          | 8.671471  | 
170   | 6        | 3256.71361 | 3192.2224 | 3409.0000 | 4806.0 | 0.1531 | 1.000000 | NO          | 8.709531  | 
171   | 7        | 3256.71361 | 3192.7273 | 3610.0000 | 4806.0 | 0.1628 | 1.000000 | NO          | 8.747519  | 
172   | 8        | 3256.71361 | 3229.6580 | 3865.0000 | 4806.0 | 0.1039 | 1.000000 | NO          | 8.785545  | 
173   | 9        | 3256.71361 | 3212.0596 | 4272.0000 | 4806.0 | 0.1522 | 1.000000 | NO          | 8.823547  | 
174   | 10       | 3256.71361 | 3238.7357 | 3550.0000 | 4806.0 | 0.0940 | 1.000000 | NO          | 8.861545  | 
175   | 11       | 3256.71361 | 3229.1141 | 3768.0000 | 4806.0 | 0.1994 | 1.000000 | NO          | 8.899586  | 
176   | 12       | 3256.71361 | 3232.0229 | 4001.0000 | 4806.0 | 0.1737 | 1.000000 | NO          | 8.937612  | 
177   | 13       | 3256.71361 | 3189.8810 | 4161.0000 | 4806.0 | 0.2284 | 1.000000 | NO          | 8.975429  | 
178   | 14       | 3256.71361 | 3197.1245 | 3049.0000 | 4806.0 | 0.1327 | 1.000000 | NO          | 9.013427  | 
179   | 15       | 3256.71361 | 3244.3439 | 3288.0000 | 4806.0 | 0.1058 | 1.000000 | NO          | 9.051445  | 
180   | 16       | 3256.71361 | 3241.2925 | 4639.0000 | 4806.0 | 0.1444 | 1.000000 | NO          | 9.127610  | 
181   | 17       | 3256.71361 | 3243.3494 | 3789.0000 | 4806.0 | 0.1249 | 1.000000 | NO          | 9.165522  | 
182   | 0        | 3275.48382 | 3275.4838 | 3347.0000 | 4806.0 | 0.1461 | 1.000000 | NO          | 9.203507  | 
183   | 1        | 3275.48382 | 3248.8721 | 3210.0000 | 4806.0 | 0.1114 | 1.000000 | NO          | 9.241561  | 
184   | 2        | 3275.48382 | 3228.9579 | 4062.0000 | 4806.0 | 0.1347 | 1.000000 | NO          | 9.279603  | 
185   | 3        | 3275.48382 | 3207.9257 | 4823.0000 | 4806.0 | 0.1558 | 1.000000 | NO          | 9.317556  | 
186   | 4        | 3275.48382 | 3240.7162 | 4167.0000 | 4806.0 | 0.1026 | 1.000000 | NO          | 9.355591  | 
187   | 5        | 3275.48382 | 3193.6824 | 3631.0000 | 4806.0 | 0.2235 | 1.000000 | NO          | 9.393638  | 
188   | 6        | 3275.48382 | 3218.2678 | 2793.0000 | 4806.0 | 0.1622 | 1.000000 | NO          | 9.431681  | 
189   | 7        | 3275.48382 | 3197.8051 | 4744.0000 | 4806.0 | 0.1397 | 1.000000 | NO          | 9.469723  | 
190   | 8        | 3275.48382 | 3225.5610 | 4726.0000 | 4806.0 | 0.1068 | 1.000000 | NO          | 9.508270  | 
191   | 9        | 3275.48382 | 3235.5151 | 5255.0000 | 4806.0 | 0.1566 | 1.000000 | NO          | 9.546345  | 
192   | 10       | 3275.48382 | 3235.3092 | 4014.0000 | 4806.0 | 0.1086 | 1.000000 | NO          | 9.584392  | 
193   | 11       | 3275.48382 | 3259.2506 | 3357.0000 | 4806.0 | 0.1148 | 1.000000 | NO          | 9.622410  | 
194   | 12       | 3275.48382 | 3223.7089 | 3479.0000 | 4806.0 | 0.2652 | 1.000000 | NO          | 9.660504  | 
195   | 13       | 3275.48382 | 3241.0429 | 3962.0000 | 4806.0 | 0.1535 | 1.000000 | NO          | 9.698611  | 
196   | 14       | 3275.48382 | 3218.9113 | 3277.0000 | 4806.0 | 0.1999 | 1.000000 | NO          | 9.736583  | 
197   | 15       | 3275.48382 | 3207.3458 | 4515.0000 | 4806.0 | 0.1290 | 1.000000 | NO          | 9.774653  | 
198   | 16       | 3275.48382 | 3247.0696 | 4989.0000 | 4806.0 | 0.0830 | 1.000000 | NO          | 9.812696  | 
199   | 17       | 3275.48382 | 3238.0477 | 3273.0000 | 4806.0 | 0.1349 | 1.000000 | NO          | 9.850641  | 
200   | 18       | 3275.48382 | 3218.0336 | 3439.0000 | 4806.0 | 0.2297 | 1.000000 | NO          | 9.888605  | 
201   | 19       | 3275.48382 | 3230.1888 | 3424.0000 | 4806.0 | 0.1133 | 1.000000 | NO          | 9.926759  | 
202   | 20       | 3275.48382 | 3199.2249 | 4925.0000 | 4806.0 | 0.2658 | 1.000000 | NO          | 9.964934  | 
203   | 21       | 3275.48382 | 3205.1979 | 2774.0000 | 4806.0 | 0.1485 | 1.000000 | NO          | 10.002973 | 
204   | 22       | 3275.48382 | 3212.2500 | 4335.0000 | 4806.0 | 0.1038 | 1.000000 | NO          | 10.040999 | 
205   | 23       | 3275.48382 | 3246.1161 | 3957.0000 | 4806.0 | 0.1272 | 1.000000 | NO          | 10.079071 | 
206   | 24       | 3275.48382 | 3242.3523 | 3941.0000 | 4806.0 | 0.1356 | 1.000000 | NO          | 10.117144 | 
207   | 25       | 3275.48382 | 3246.4117 | 3933.0000 | 4806.0 | 0.1873 | 1.000000 | NO          | 10.155198 | 
208   | 0        | 3288.80080 | 3288.8008 | 4309.0000 | 4806.0 | 0.0768 | 0.500000 | NO          | 10.193472 | 
209   | 0        | 3315.49532 | 3315.4953 | 3991.0000 | 4806.0 | 0.0656 | 0.500000 | NO          | 10.231576 | 
210   | 0        | 3337.11511 | 3337.1151 | 3885.0000 | 4806.0 | 0.0823 | 0.500000 | NO          | 10.308413 | 
211   | 0        | 3360.41958 | 3360.4195 | 3943.0000 | 4806.0 | 0.0857 | 0.500000 | NO          | 10.346719 | 
212   | 0        | 3389.49356 | 3389.4935 | 5435.0000 | 4806.0 | 0.0764 | 0.500000 | NO          | 10.385116 | 
213   | 0        | 3400.44755 | 3400.4475 | 3965.0000 | 4806.0 | 0.0486 | 0.500000 | NO          | 10.423374 | 
214   | 1        | 3400.44755 | 3393.4634 | 2984.0000 | 4806.0 | 0.0948 | 0.500000 | NO          | 10.461559 | 
215   | 2        | 3400.44755 | 3394.9415 | 4130.0000 | 4806.0 | 0.0599 | 0.500000 | NO          | 10.499719 | 
